age,career_span_years,peak_value_eur,value_cagr,value_multiplier_x,post_peak_decline_pct,goals,assists,minutes_played,days_missed,games_missed,sentiment_score,current_value_eur,performance_efficiency,injury_risk_index,is_at_peak,league_name_Bundesliga,league_name_La Liga,league_name_Ligue 1,league_name_Premier League,league_name_Serie A,trajectory_declining,trajectory_falling_sharply,trajectory_growing,trajectory_rising_star,trajectory_stable,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive
-0.363937163,-0.034428808,0.156071082,-0.059194848,-0.646650043,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.175580157,-0.195474131,-0.685452218,0.461313552,-0.484223679,0.39520625,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.174303911,-1.079812615,0.475611792,-0.057900413,-0.635464655,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.784828805,-0.602819182,0.487267969,0.461313552,-0.484223679,-0.335145278,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.526010512,-0.825167842,-0.003699274,-0.055081484,-0.317854869,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.932525447,-0.840437129,-0.812496905,0.280526561,-0.484223679,-0.512200194,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.336377261,-1.498636256,-0.163469629,-0.056357853,-0.644670736,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.027952562,0.09973957,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.822597311,-1.505337434,0.315841437,-0.05678837,-0.641977957,0.641058294,-0.42720132,-0.489144948,-0.491997097,-0.950987528,-0.840437129,-1.203403634,0.09973957,-0.484223679,-0.534332058,-0.545827318,0,0,1,0,0,0,0,0,0,1,1,0,0
-1.660523961,-1.582400984,-0.163469629,-0.045825356,-0.57102209,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.704826458,-0.704655445,0.291814604,0.09973957,-0.484223679,-0.239240532,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.498450611,1.265599773,0.475611792,-0.05858828,0.02737316,0.94989638,0.585948319,1.360983803,1.323296117,0.095197021,0.076089237,0.174542585,0.09973957,0.691390845,-0.667005868,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.336377261,-0.366137131,-0.163469629,-0.057147583,-0.35622121,-0.111670837,-0.42720132,-0.489144948,-0.491997097,-0.618670083,-0.568873761,0.340677945,-0.081047422,-0.484223679,-0.135958497,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.174303911,-0.168452373,0.156071082,-0.058149882,-0.509640546,0.780188323,-0.42720132,-0.489144948,-0.491997097,-0.255582504,-0.059692447,0.272269268,-0.081047422,-0.484223679,0.299301504,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.012230562,-0.711247811,-0.323239984,-0.056811434,-0.516614153,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.495589548,-0.806491708,0.97590138,-0.081047422,-0.484223679,0.011587266,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.850157212,-1.32775621,-0.48301034,-0.047547426,-0.317854869,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.760212698,-0.908327971,-0.548634863,-0.261834413,-0.484223679,-0.305636125,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.688083862,-1.0228526,-0.48301034,-0.054985578,-0.490468883,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.698672431,-0.636764603,0.09636124,-0.261834413,-0.484223679,-0.231863243,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.526010512,2.481863625,0.954922858,-0.058997079,0.487677199,2.30908974,0.516869935,0.033717525,1.497834677,0.347512118,0.585270552,-0.685452218,-0.261834413,0.037860252,-0.66699281,-0.545827318,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.363937163,0.575378413,0.156071082,-0.058169678,0.104082828,1.493675651,1.553045702,1.039222281,-0.058262628,0.882912445,1.671524022,0.389541286,-0.33414921,1.538489576,-0.666297741,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.201863813,-1.0228526,-0.48301034,-0.052889496,-0.202778859,-0.408787346,-0.42720132,-0.489144948,-0.491997097,-0.895601287,-0.772546287,-0.079546788,-0.33414921,-0.484223679,-0.467936465,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.039790463,-0.433148914,-0.546918482,-0.05681374,-0.340870071,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.563283842,-0.500982919,0.878174698,-0.33414921,-0.484223679,-0.069562904,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
0.122282887,1.349364501,-0.003699274,-0.058560604,0.372601189,1.516099538,0.562922191,0.234818476,1.429309855,2.002945315,1.332069813,-1.467265676,-0.442621404,0.293771395,-0.666829475,-0.545827318,0,0,1,0,0,1,0,0,0,0,1,0,0
0.284356236,0.364291298,-0.48301034,-0.057818153,0.02737316,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.477127468,-0.331255815,0.291814604,-0.442621404,-0.484223679,0.03371913,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
0.446429586,-0.014325273,-0.323239984,-0.057737431,-0.260316864,0.707310688,0.286608653,0.9587819,0.564606495,2.206028198,2.2825416,0.878174698,-0.442621404,0.903714681,-0.666553699,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,0,1
0.608502936,-1.766683386,-0.642780695,-0.045710808,-0.634313895,-0.748713095,-0.058783269,0.395699237,-0.279508691,-0.883293233,-1.010164234,-0.196818807,-0.442621404,3.494436602,-0.666968663,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
0.770576286,-1.053007902,0.475611792,-0.059571167,-0.653876817,2.223980894,-0.42720132,-0.489144948,-0.491997097,-0.507897601,-0.636764603,-0.489998854,-0.442621404,-0.484223679,-0.00316731,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,1,0
0.932649635,-0.654287796,-0.642780695,-0.054193926,0.487677199,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.957141554,-0.942273392,-0.489998854,-0.442621404,-0.484223679,-0.541709346,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
1.094722985,-1.113318506,-0.642780695,-0.044439436,1.638437295,-0.748713095,0.217530269,-0.167383426,-0.321760543,0.156737288,-0.365201236,1.269081427,-0.442621404,1.016499059,-0.66580611,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
1.256796335,-0.647586618,-0.738642908,-0.05549355,-0.156748455,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.606362029,-0.433092077,0.506813305,-0.551093599,-0.484223679,-0.121203921,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
1.418869685,-0.493459518,-0.48301034,-0.059109321,-0.645821496,0.610480265,-0.42720132,-0.489144948,-0.491997097,0.421360439,0.619215972,1.073628062,-0.551093599,-0.484223679,1.110803202,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,0,1
1.580943035,-0.992697298,-0.48301034,-0.05643723,-0.548006888,0.610480265,-0.42720132,-0.489144948,-0.491997097,0.0213487,0.143980079,-2.151352452,-0.551093599,-0.484223679,0.631279472,-0.545827318,0,0,1,0,0,0,0,0,0,1,1,0,0
1.743016384,-0.128245304,-0.48301034,-0.055949438,2.098741334,0.610480265,-0.42720132,-0.489144948,-0.491997097,-0.760212698,-0.670710024,-0.685452218,-0.551093599,-0.484223679,-0.305636125,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,1,0
1.905089734,0.568677235,-0.227377771,-0.058560219,-0.371549335,1.397354861,0.0793735,-0.288043997,0.994192599,-0.200196264,-0.093637868,-0.421590176,-0.551093599,-0.042727764,-0.667016482,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,1,0
2.067163084,-1.408170349,-0.80255105,-0.056492966,-0.640067696,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.8525231,-0.840437129,2.783845001,-0.623408396,-0.484223679,-0.416295447,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
2.229236434,-0.788311361,-0.80255105,-0.056230812,-0.478961282,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.099092125,-0.623408396,-0.484223679,-0.667123245,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
2.391309783,-1.44502683,-0.80255105,-0.049921231,-0.548006888,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.735596591,-0.568873761,-1.203403634,-0.623408396,-0.484223679,-0.276126972,-0.545827318,0,0,1,0,0,0,0,1,0,0,1,0,0
2.553383133,-0.540367766,-0.80255105,-0.057504682,-0.548006888,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.194042237,-0.229419552,0.027952562,-0.623408396,-0.484223679,0.373074386,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
2.715456483,-0.704546633,-0.738642908,-0.057097805,-0.536499287,-0.285455965,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.196818807,-0.623408396,-0.484223679,-0.667123245,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,1,0
2.877529833,1.339312733,0.156071082,-0.058890795,-0.202778859,2.30908974,-0.035757141,0.234818476,0.690593836,0.895220499,0.721052235,-0.94931426,-0.623408396,-0.036564907,-0.666818493,-0.545827318,0,0,1,0,0,0,1,0,0,0,0,1,0
3.039603182,0.35759012,-0.80255105,-0.05895249,-0.617052494,-0.748713095,0.263582525,0.194598286,0.038225238,2.649118124,1.977032811,1.58180681,-0.623408396,0.347762846,-0.66583457,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.039790463,0.384394833,-0.642780695,-0.057587903,0.487677199,0.270554517,-0.42720132,-0.489144948,-0.491997097,-0.520205655,-0.602819182,-0.519316859,-0.623408396,-0.484223679,-0.017921887,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,1,0
0.122282887,0.176658307,-0.80255105,-0.059225792,-0.644670736,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.113659101,0.143980079,-1.310902985,-0.623408396,-0.484223679,0.741938794,-0.545827318,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.688083862,-0.929036105,-0.48301034,-0.057937891,-0.617052494,0.94989638,-0.42720132,-0.489144948,-0.491997097,-0.932525447,-0.840437129,-0.421590176,-0.623408396,-0.484223679,-0.512200194,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.688083862,-0.225412388,-0.738642908,-0.057715521,-0.460549121,-0.285455965,-0.42720132,-0.489144948,-0.491997097,1.369080559,1.264178971,-0.489998854,-0.623408396,-0.484223679,2.246905579,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.012230562,-1.337807978,-0.80255105,-0.040066031,0.25752518,-0.748713095,-0.266018423,-0.368484378,-0.204991788,-0.815598939,-0.704655445,-1.203403634,-0.623408396,0.041321249,-0.666965358,1.832081259,0,0,1,0,0,0,0,0,1,0,1,0,0
0.608502936,1.289053897,0.795152503,-0.059243089,-0.501976484,2.89160118,-0.266018423,0.114157905,0.499308178,3.344523147,2.62199581,-0.597498204,-0.623408396,-0.198783619,-0.666304689,-0.545827318,0,0,1,0,0,0,1,0,0,0,0,1,0
0.446429586,1.339312733,-0.323239984,-0.058920393,-0.340870071,1.7265783,0.0793735,0.234818476,0.950404316,0.975222847,1.705469443,1.513398132,-0.695723192,0.027386346,-0.666863166,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
0.446429586,1.962522311,-0.48301034,-0.058714552,0.717829218,1.289822128,0.770157344,1.763185705,0.639891613,1.141381569,0.245816342,-2.249079134,-0.695723192,0.690254985,-0.666764794,-0.545827318,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.526010512,-0.697845455,-0.866459192,-0.053167026,0.994011641,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.392272172,-0.695723192,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
0.608502936,2.300931812,-0.003699274,-0.058664581,3.47965345,2.30908974,0.332660909,0.91856171,0.875580127,0.03981078,0.143980079,-0.685452218,-0.695723192,0.199649974,-0.666974904,-0.545827318,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.850157212,-1.002749065,-0.866459192,-0.057009011,-0.607846413,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.987911688,-0.942273392,-1.271812312,-0.695723192,-0.484223679,-0.578595787,-0.545827318,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.526010512,-1.079812615,-0.866459192,-0.054102248,-0.45594608,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.043297929,-0.976218813,0.291814604,-0.695723192,-0.484223679,-0.64499138,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.688083862,-0.459953627,-0.866459192,-0.05689254,-0.386900474,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.058653648,-0.127583289,0.291814604,-0.695723192,-0.484223679,0.535374725,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.526010512,-0.761506648,-0.866459192,-0.056712069,-0.524991686,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.674056324,-0.53492834,-0.685452218,-0.695723192,-0.484223679,-0.202354091,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
0.284356236,0.62563725,-0.80255105,-0.058739153,-0.509640546,0.52537142,-0.312070679,1.401203993,0.739298698,0.599827215,0.110034658,2.73498166,-0.804195387,0.34891777,-0.666874727,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.526010512,-0.577224246,-0.962321405,-0.057038801,-0.490468883,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.452511361,-0.53492834,0.027952562,-0.804195387,-0.484223679,0.063228283,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.526010512,-0.396292434,-0.962321405,-0.057637105,-0.524991686,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.932525447,-0.87438255,-0.685452218,-0.804195387,-0.484223679,-0.512200194,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.012230562,-1.120019685,-0.962321405,-0.05222892,-0.317854869,-0.748713095,-0.381149064,-0.489144948,-0.406264248,-0.858677126,-0.806491708,0.653403328,-0.804195387,-0.400332345,-0.666687734,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.039790463,0.876931434,-0.738642908,-0.058476806,-0.156748455,0.872941675,0.70107896,0.637020378,0.153457562,1.153689623,0.619215972,-0.685452218,-0.804195387,0.648674859,-0.666491207,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,1,0
0.284356236,1.319209199,-0.738642908,-0.058820067,-0.325518931,0.872941675,1.092523139,1.079442471,0.750668287,-0.834061019,-0.87438255,-0.587725536,-0.804195387,0.866426785,-0.6670895,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.201863813,-0.835219609,-0.962321405,-0.055677289,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.950987528,-0.908327971,-1.320675653,-0.804195387,-0.484223679,-0.534332058,1.832081259,0,0,1,0,0,0,0,0,1,0,1,0,0
-0.526010512,-0.369487721,-0.866459192,-0.056919255,-0.248809263,0.10084646,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-1.271812312,-0.804195387,-0.484223679,-0.667123245,-0.545827318,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.039790463,1.289053897,-0.738642908,-0.058891564,-0.409915676,0.872941675,-0.42720132,-0.489144948,2.999849613,0.052118833,-0.365201236,1.982486207,-0.804195387,-0.484223679,-0.667064494,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.688083862,-1.582400984,-0.962321405,-0.027658284,-0.317854869,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.441135513,-0.804195387,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.012230562,-1.093214972,-0.962321405,-0.054389965,-0.490468883,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.024835849,-0.976218813,-0.099092125,-0.804195387,-0.484223679,-0.622859516,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
0.446429586,1.419726872,-0.866459192,-0.058857161,-0.386900474,0.10084646,-0.17391391,-0.127163236,1.31453846,0.415206412,0.619215972,-0.099092125,-0.804195387,-0.234103222,-0.666972675,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.850157212,-0.674391331,-1.058183618,-0.05580779,-0.294839667,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.347892906,-0.229419552,-0.685452218,-0.912667582,-0.484223679,0.188642182,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.201863813,0.226917144,-1.058183618,-0.058263854,-0.478961282,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.224812371,-0.331255815,-0.060001452,-0.912667582,-0.484223679,0.336187945,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.526010512,-1.076462026,-0.962321405,-0.055827394,-0.548006888,0.270554517,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.441135513,-0.912667582,-0.484223679,-0.667123245,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.850157212,-1.247342071,-0.962321405,-0.053225838,-0.490468883,0.270554517,-0.312070679,-0.448924758,-0.151370346,-0.637132163,-0.602819182,-1.00795027,-0.912667582,-0.198874989,-0.666893744,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,1,0
0.446429586,1.12152444,0.156071082,-0.059337073,-0.548006888,3.124503829,-0.058783269,0.677240569,0.46274112,2.526037589,2.927504598,-1.789763728,-0.912667582,0.129088843,-0.666431216,-0.545827318,0,0,1,0,0,0,1,0,0,0,1,0,0
-0.363937163,-0.108141769,-1.058183618,-0.057622306,-0.386900474,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,1.659988156,-0.912667582,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.174303911,-1.337807978,-1.058183618,-0.051744588,-0.524991686,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.685452218,-0.912667582,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.688083862,-0.996047887,-0.80255105,-0.055062648,-0.35622121,1.289822128,-0.42720132,-0.489144948,-0.491997097,0.150583261,-0.467037498,0.115906576,-0.912667582,-0.484223679,0.786202523,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.012230562,-1.341158567,-1.058183618,-0.048370791,-0.386900474,-0.748713095,-0.381149064,-0.368484378,-0.422857702,0.347512118,0.483434289,-0.392272172,-0.912667582,-0.22042476,-0.663377349,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
0.770576286,2.006079969,-0.80255105,-0.05922829,-0.509640546,1.289822128,2.266855675,2.286048179,0.739145055,-0.218658344,0.076089237,1.005219385,-0.912667582,1.517537168,-0.66699713,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.039790463,0.81662083,-0.80255105,-0.058669194,-0.35622121,1.289822128,0.885287985,2.648029891,1.065482997,-0.427895254,-0.500982919,0.379768618,-0.912667582,1.541752017,-0.667048293,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
0.446429586,1.724630483,-0.738642908,-0.058910015,-0.156748455,1.567572553,1.806333112,2.044727037,0.370401618,4.015312064,2.859613756,-0.665906882,-0.912667582,1.361242369,-0.666039123,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.526010512,-0.56382189,-0.163469629,-0.059244819,-0.632403633,2.818723546,-0.42720132,-0.489144948,-0.491997097,-0.704826458,-0.670710024,-0.685452218,-0.912667582,-0.484223679,-0.239240532,-0.545827318,0,0,1,0,0,0,1,0,0,0,0,1,0
0.122282887,0.980799697,-0.80255105,-0.059012263,-0.531574034,1.289822128,-0.127861654,-0.288043997,1.709862154,-0.944833501,-0.908327971,-1.271812312,-0.912667582,-0.228041293,-0.667113465,-0.545827318,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.039790463,0.444705437,-0.866459192,-0.058260394,-0.248809263,0.94989638,-0.150887782,0.91856171,0.705036287,-0.237120424,-0.093637868,-2.141579784,-0.912667582,0.320346306,-0.666996377,-0.545827318,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.039790463,0.464808972,-0.962321405,-0.057949807,0.02737316,0.270554517,-0.42720132,-0.489144948,-0.491997097,0.75983191,0.653161393,1.493852796,-0.912667582,-0.484223679,1.516554051,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.526010512,-0.761506648,-0.930367334,-0.057713214,-0.589434251,0.52537142,-0.42720132,-0.489144948,-0.491997097,-0.827906993,-0.942273392,0.291814604,-0.912667582,-0.484223679,-0.386786295,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.201863813,0.511717219,-1.058183618,-0.057996702,-0.110718051,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.680210351,-0.636764603,-0.196818807,-0.912667582,-0.484223679,-0.209731379,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.336377261,-2.05818464,-1.058183618,0.083816548,-0.653876817,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.294545489,-0.912667582,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.526010512,-0.567172479,-0.962321405,-0.057278276,-0.490468883,0.270554517,-0.42720132,-0.489144948,-0.491997097,-0.083269755,0.076089237,-0.685452218,-0.912667582,-0.484223679,0.505865573,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,1,0
0.122282887,-0.459953627,-1.058183618,-0.058542153,-0.628560095,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.698672431,-0.908327971,-1.105676952,-0.912667582,-0.484223679,-0.231863243,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
0.446429586,1.16173151,-0.962321405,-0.058235025,0.717829218,0.270554517,0.171478012,0.194598286,0.33829021,-0.384817066,-0.500982919,-0.695224887,-0.912667582,0.094818893,-0.666973106,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,1,0
0.770576286,1.640865755,-0.003699274,-0.059270765,-0.45594608,2.988431603,1.069497011,1.320763613,1.174876883,0.365974198,0.415543447,-0.978632265,-0.912667582,0.812212194,-0.6669655,-0.545827318,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.688083862,-0.433148914,-0.962321405,-0.058566946,-0.619929394,0.270554517,-0.42720132,-0.489144948,-0.491997097,0.199815476,0.381598026,0.487267969,-0.912667582,-0.484223679,0.845220828,-0.545827318,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.201863813,0.270474802,-0.80255105,-0.059545412,-0.647731758,1.799455934,-0.42720132,-0.489144948,-0.491997097,1.639857736,1.298124392,0.418859291,-0.984982378,-0.484223679,2.571506258,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.201863813,-0.366137131,-0.962321405,-0.059076264,-0.640067696,0.94989638,-0.42720132,-0.489144948,-0.491997097,-0.163272103,-0.16152871,1.679533492,-0.984982378,-0.484223679,0.409960827,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
0.770576286,2.642691903,-0.962321405,-0.059033404,0.02737316,0.94989638,-0.42720132,-0.448924758,4.276777408,-0.994065715,-0.976218813,0.03772523,-0.984982378,-0.474876616,-0.66712063,-0.545827318,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.688083862,-0.650937207,-1.122091761,-0.057249063,-0.548006888,-0.748713095,-0.42720132,-0.489144948,-0.491997097,3.110670131,1.399960655,-0.226136812,-0.984982378,-0.484223679,4.334678129,1.832081259,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.363937163,-0.359435953,-1.058183618,-0.05784237,-0.524991686,0.10084646,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.682721333,-0.984982378,-0.484223679,-0.667123245,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
