player_name,total_goals,total_assists,current_market_value,transfer_fee,total_goal_contributions,goals_per_season,assists_per_season,total_injuries,total_days_missed,injury_risk_category,contract_days_remaining,contract_status,value_change,value_change_pct,avg_sentiment_3m,sentiment_trend,sentiment_volatility,engagement_rate,popularity_score,num_seasons,num_competitions,num_clubs,transfer_year,career_stage,competition_score,clubs_per_season
Mads Timm (3542),9,6,0,0,15,1.125,0.75,1,21,Low_Risk,712.0,Unknown,0,0.0,0.943235887,-0.044181674,0.090453332,14.5119444,10.4345321398265,7,10,6,2011.0,Prime,14,0.75
Marco Mendoza (135928),4,0,0,0,4,0.4444444444444444,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.675482415,0.023608056,0.149746668,14.13071237,10.169651198048314,8,11,8,2011.0,Late_Prime,11,0.8888888888888888
Mikkel Bischoff (3302),3,4,0,0,7,0.2727272727272727,0.3636363636363636,3,565,Medium_Risk,712.0,Unknown,650000,65000000.0,0.57431138,0.062498744,0.14861274,19.01960461,12.62389341419177,10,10,6,2011.0,Late_Prime,19,0.5454545454545454
Andrey Tikhonov (25044),183,127,0,0,310,8.318181818181818,5.7727272727272725,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.68643722,10.052876653763196,21,12,7,2011.0,Veteran,20,0.3181818181818182
Vítor Rodrigues (35851),1,0,0,0,1,0.3333333333333333,0.0,1,62,Low_Risk,712.0,Unknown,0,0.0,0.70984639,0.003199959,0.076085569,15.5115269,10.862900804727133,2,3,3,2012.0,Early,3,1.0
Mattias Jonson (15044),30,17,0,0,47,1.5,0.85,2,102,Low_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,15.2861103,10.817770312143947,19,14,5,2012.0,Veteran,22,0.25
Russell Latapy (11357),45,29,0,0,74,2.647058823529412,1.7058823529411764,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.97265892,11.193536852158688,16,15,7,2012.0,Veteran,25,0.4117647058823529
Fabricio Fuentes (12505),34,7,0,0,41,2.125,0.4375,1,168,Low_Risk,712.0,Unknown,800000,80000000.0,1.0,0.0,0.0,14.71007913,10.58843582428631,15,14,5,2012.0,Veteran,32,0.3125
Per Johansson (32898),4,5,0,0,9,0.2666666666666666,0.3333333333333333,0,0,No_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,13.9639664,10.193741944881335,14,6,3,2012.0,Veteran,10,0.2
Luca Bonfanti (272564),39,24,0,0,63,2.4375,1.5,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,11.34881708,8.854771843304896,15,11,10,2012.0,Veteran,16,0.625
Lee Peacock (20985),98,12,0,0,110,6.125,0.75,0,0,No_Risk,712.0,Unknown,150000,15000000.0,1.0,0.0,0.0,15.78020134,11.0860592266963,15,10,7,2012.0,Veteran,12,0.4375
Marek Penksa (8204),61,25,0,0,86,3.210526315789474,1.3157894736842106,1,9,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.51953402,10.947776049937156,18,17,10,2012.0,Veteran,33,0.5263157894736842
Pavel David (1253),101,19,0,0,120,6.3125,1.1875,0,0,No_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,17.24979724,11.837738154251069,15,9,7,2012.0,Veteran,17,0.4375
Tomasz Luczywek (32594),2,2,0,0,4,0.2857142857142857,0.2857142857142857,0,0,No_Risk,712.0,Unknown,125000,12500000.0,1.0,0.0,0.0,12.46443141,9.474278805148607,6,4,3,2012.0,Prime,4,0.4285714285714285
Iván Córdoba (5772),22,10,0,0,32,1.2222222222222223,0.5555555555555556,4,229,Medium_Risk,712.0,Unknown,500000,50000000.0,1.0,0.0,0.0,17.0182802,11.682688740704938,17,12,2,2012.0,Veteran,28,0.1111111111111111
Jonathan Harkness (70275),9,9,0,0,18,1.0,1.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.9567799,10.680590785027425,8,5,7,2012.0,Late_Prime,12,0.7777777777777778
Diego Martín Tártara (73081),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.683357457,-0.074941256,0.114481331,15.52787058,10.845504965058591,8,6,6,2012.0,Late_Prime,6,0.6666666666666666
Filston (199417),0,1,0,0,1,0.0,0.1111111111111111,0,0,No_Risk,712.0,Unknown,0,0.0,0.763425062,-0.416916452,0.1348034,12.05156163,9.08252971356341,8,8,5,2012.0,Late_Prime,8,0.5555555555555556
David Vandenbossche (5433),13,0,0,0,13,1.0833333333333333,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.86487921,10.154372730341624,11,11,5,2012.0,Late_Prime,20,0.4166666666666667
Mikel Aranburu (7467),33,6,0,0,39,1.9411764705882355,0.3529411764705882,1,39,Low_Risk,712.0,Unknown,2500000,250000000.0,1.0,0.0,0.0,16.49966971,11.474081728134152,16,4,1,2012.0,Veteran,12,0.0588235294117647
Yunus Kanağı (737719),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.573615837,0.033442278,0.079404623,13.13276469,9.621468885179656,4,3,2,2012.0,Prime,3,0.4
Timo Nagy (1739),11,20,0,0,31,1.2222222222222223,2.2222222222222223,1,225,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.96099675,10.692392346332465,8,11,10,2012.0,Late_Prime,19,1.1111111111111112
Marijo Maric (629),112,15,0,0,127,7.466666666666667,1.0,2,110,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.88223291,11.116341115666804,14,12,12,2012.0,Veteran,20,0.8
Alessandro Zamperini (6039),5,0,0,0,5,0.4545454545454545,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.811625642,0.051606628,0.118031762,14.05984999,10.180700009308556,10,10,10,2012.0,Late_Prime,17,0.9090909090909092
Jean-Manuel Ferreira (126919),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.562672422,-0.166407498,0.156787358,17.41212711,11.828147005331868,3,1,2,2012.0,Early,1,0.5
Danny Williams (195205),3,0,0,0,3,0.3333333333333333,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.838835219,0.158689749,0.11907484,14.95933333,10.587969715542432,8,6,6,2012.0,Late_Prime,6,0.6666666666666666
Fran Cortés (66558),4,0,0,0,4,0.6666666666666666,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.747152107,-0.25440139,0.148091273,15.69940691,11.028696795604889,5,5,3,2012.0,Prime,5,0.5
Christian Müller (2320),53,11,0,0,64,4.818181818181818,1.0,0,0,No_Risk,712.0,Unknown,175000,17500000.0,1.0,0.0,0.0,16.24557872,11.304806032592351,10,9,6,2012.0,Late_Prime,12,0.5454545454545454
Adem Akın (8047),7,0,0,0,7,0.6363636363636364,0.0,0,0,No_Risk,712.0,Unknown,50000,5000000.0,1.0,0.0,0.060368865,16.51131971,11.457998526031048,10,3,6,2012.0,Late_Prime,3,0.5454545454545454
Tobias Linse (2241),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,75000,7500000.0,0.655031826,-0.102114894,0.163608366,14.78877888,10.455087298350008,12,6,5,2012.0,Late_Prime,6,0.3846153846153846
Courtney Harris (116651),1,0,0,0,1,0.3333333333333333,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.453665019,-0.057695482,0.172271136,16.27283412,11.241047306014286,2,2,1,2012.0,Early,2,0.3333333333333333
Fahrettin Karadayı (1152190),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.839618024,-0.167241988,0.102816419,14.71248481,10.510898421976066,2,1,2,2012.0,Early,1,0.6666666666666666
Benson Owusu (4883),40,1,0,0,41,2.5,0.0625,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.47473758,10.432838554003244,15,13,7,2012.0,Veteran,13,0.4375
Sean Doherty (28952),11,5,0,0,16,1.1,0.5,0,0,No_Risk,712.0,Unknown,75000,7500000.0,1.0,0.0,0.0,15.90978261,11.165160139473729,9,16,9,2012.0,Late_Prime,19,0.9
Peter Graulund (1197),80,23,0,0,103,5.333333333333333,1.5333333333333334,4,224,Medium_Risk,712.0,Unknown,250000,25000000.0,1.0,0.0,0.0,15.14010007,10.754929174319807,14,14,5,2012.0,Veteran,29,0.3333333333333333
Sergio Fernández (7544),12,7,0,0,19,0.631578947368421,0.3684210526315789,4,113,Medium_Risk,712.0,Unknown,200000,20000000.0,1.0,0.0,0.0,13.97541221,10.16677164261606,18,7,4,2012.0,Veteran,19,0.2105263157894736
Scott Sealy (37438),37,11,0,0,48,3.363636363636364,1.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.00802139,10.722352901861294,10,6,6,2012.0,Late_Prime,6,0.5454545454545454
José Valadez (107687),20,0,0,0,20,1.818181818181818,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.90666482,10.15484349463526,10,12,5,2013.0,Late_Prime,12,0.4545454545454545
Michal Smarzynski (33006),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.178915564,0.099316787,0.194607629,12.04650682,9.024167077113,2,2,2,2013.0,Early,2,0.6666666666666666
Dominic Foley (13966),89,24,0,0,113,4.45,1.2,0,0,No_Risk,712.0,Unknown,150000,15000000.0,1.0,0.0,0.0,14.19037356,10.277562158425956,19,19,11,2013.0,Veteran,26,0.55
Denis Zubko (37172),109,33,0,0,142,4.954545454545454,1.5,0,0,No_Risk,712.0,Unknown,50000,5000000.0,1.0,0.0,0.0,14.79971367,10.584021892450364,21,10,9,2013.0,Veteran,10,0.4090909090909091
Mark Svets (61969),47,8,0,0,55,1.807692307692308,0.3076923076923077,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.89573196,10.64667790935057,25,15,17,2013.0,Veteran,15,0.6538461538461539
Andriy Martynenko (857996),2,2,0,0,4,0.25,0.25,0,0,No_Risk,712.0,Unknown,0,0.0,0.747207136,-0.126380085,0.12536105,15.66361886,10.959204374027513,7,4,4,2013.0,Prime,4,0.5
Andriy Raspopov (59886),13,1,0,0,14,0.5652173913043478,0.0434782608695652,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,12.60525289,9.534855691308447,22,9,9,2013.0,Veteran,12,0.391304347826087
Oswaldo Condi (513864),1,0,0,0,1,0.25,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.352250473,0.029353305,0.111331904,17.44121739,11.807675327962947,3,3,1,2013.0,Early,3,0.25
Stefan Beckert (1820),2,0,0,0,2,0.2222222222222222,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.799852841,0.013584956,0.087153316,17.32450882,11.771056213700994,8,7,6,2013.0,Late_Prime,11,0.6666666666666666
Jurgen Hendriks (20147),0,1,0,0,1,0.0,0.1111111111111111,0,0,No_Risk,712.0,Unknown,0,0.0,0.653193525,0.427921795,0.151876069,16.99389137,11.609966923023928,8,4,1,2013.0,Late_Prime,4,0.1111111111111111
Tomás Quiñones (63098),23,0,0,0,23,2.090909090909091,0.0,0,0,No_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,12.79524653,9.566478412778087,10,14,12,2013.0,Late_Prime,14,1.0909090909090908
Cruz (1164690),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.787882184,-0.235692939,0.082896085,15.60209811,10.96946192057322,0,0,0,2013.0,Early,0,0.0
Jörn Eschholz (34688),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.138555635,0.006969096,0.124373564,15.83749462,10.89946471037108,0,0,0,2013.0,Early,0,0.0
Jean-Christophe Devaux (5610),4,0,0,0,4,0.2857142857142857,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.660234249,-0.111354879,0.15755815,17.96567187,12.128543338361848,13,12,4,2013.0,Veteran,21,0.2857142857142857
David Giubilato (21832),8,1,0,0,9,0.4210526315789473,0.0526315789473684,2,153,Low_Risk,712.0,Unknown,25000,2500000.0,0.470183415,0.133168867,0.109144612,13.76857828,9.942143214920453,18,15,17,2013.0,Veteran,17,0.8947368421052632
Daniel Cigogna (123143),2,0,0,0,2,0.2857142857142857,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.945459906,-0.098226809,0.076583864,12.24491125,9.242349823476244,6,4,6,2013.0,Prime,4,0.8571428571428571
Christian Scarlato (28856),3,1,0,0,4,0.3333333333333333,0.1111111111111111,1,142,Low_Risk,712.0,Unknown,0,0.0,0.781828309,-0.119921027,0.077726917,15.75069252,11.023440302707307,8,7,9,2013.0,Late_Prime,8,1.0
Maickel Ferrier (29915),15,4,0,0,19,1.1538461538461535,0.3076923076923077,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.5668955,10.935900618201488,12,11,8,2013.0,Late_Prime,12,0.6153846153846154
André Serrão (33664),2,0,0,0,2,0.3333333333333333,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.81666431,10.598464039903645,5,3,3,2013.0,Prime,3,0.5
Jordan Raguel (570112),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.779025936,0.313299042,0.120915081,14.96279461,10.584685268362463,0,0,0,2013.0,Early,0,0.0
Andréa Damiani (150528),2,0,0,0,2,0.4,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.776754287,-0.017007208,0.201723717,17.73154585,11.977556844896831,4,7,3,2013.0,Prime,7,0.6
Frédéric Page (4060),22,7,0,0,29,1.1578947368421053,0.3684210526315789,0,0,No_Risk,712.0,Unknown,250000,25000000.0,1.0,0.0,0.0,17.84593326,12.153961067024197,18,10,8,2013.0,Veteran,14,0.4210526315789473
George Boateng (3358),26,16,0,0,42,1.4444444444444444,0.8888888888888888,3,122,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.99843994,10.640509082461872,17,13,8,2013.0,Veteran,27,0.4444444444444444
Vincenzo Iaquinta (5904),121,37,0,0,158,7.5625,2.3125,10,329,High_Risk,712.0,Unknown,200000,20000000.0,1.0,0.0,0.0,14.90455858,10.701859428907444,15,8,5,2013.0,Veteran,24,0.3125
Txitxo (63016),6,0,0,0,6,0.75,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.749948793,0.015909339,0.184268899,16.58835645,11.499197130611858,7,4,4,2013.0,Prime,4,0.5
Ricardo Rocha (13211),5,3,0,0,8,0.3333333333333333,0.2,2,50,Low_Risk,712.0,Unknown,250000,25000000.0,0.748080323,0.166624771,0.118291839,14.03607061,10.16743332945425,14,15,6,2013.0,Veteran,29,0.4
Marcos Alonso (178197),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.649318512,-0.118619338,0.178987274,15.09134916,10.686496329910348,2,2,2,2013.0,Early,2,0.6666666666666666
Tidiani Diallo (646059),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.425510294,-0.28052526,0.111682009,12.95237154,9.499477693203962,3,3,1,2013.0,Early,3,0.25
Gian Giacomo Gatti (199029),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,50000,5000000.0,0.671241286,0.345077392,0.133366815,14.50166754,10.333280023088127,2,2,1,2013.0,Early,2,0.3333333333333333
Mehmet Kahraman (7095),12,1,0,0,13,0.9230769230769232,0.0769230769230769,2,268,Low_Risk,712.0,Unknown,75000,7500000.0,0.962319967,-0.063207899,0.07705765,12.61302284,9.473003195549143,12,5,8,2013.0,Late_Prime,5,0.6153846153846154
Edu Espada (75555),24,0,0,0,24,3.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.93008176,10.15693494342463,7,7,8,2013.0,Prime,7,1.0
Sinan Közen (17390),15,2,0,0,17,1.875,0.25,1,17,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.36823759,10.881471275124856,7,3,4,2013.0,Prime,3,0.5
Joseph Enakarhire (13458),2,3,0,0,5,0.1818181818181818,0.2727272727272727,1,19,Low_Risk,712.0,Unknown,25000,2500000.0,1.0,0.0,0.000561118,16.46026114,11.418635747251944,10,18,7,2013.0,Late_Prime,29,0.6363636363636364
Baykal Aydınlı (7140),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,50000,5000000.0,0.556910823,0.244197515,0.139240646,15.32085236,10.81401981985764,5,4,4,2013.0,Prime,4,0.6666666666666666
Christian Järdler (31200),4,9,0,0,13,0.2352941176470588,0.5294117647058824,0,0,No_Risk,712.0,Unknown,225000,22500000.0,1.0,0.0,0.0,14.57975798,10.49414338552975,16,10,5,2013.0,Veteran,10,0.2941176470588235
Ionel Dănciulescu (19405),151,17,0,0,168,7.190476190476191,0.8095238095238095,1,20,Low_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,14.96151222,10.68878172135128,20,14,6,2013.0,Veteran,21,0.2857142857142857
Grant Brebner (12687),33,6,0,0,39,2.0625,0.375,0,0,No_Risk,712.0,Unknown,200000,20000000.0,1.0,0.0,0.0,15.91522611,11.15905511217605,15,12,5,2014.0,Veteran,16,0.3125
Igotz Garde (57491),3,0,0,0,3,0.3,0.0,1,126,Low_Risk,712.0,Unknown,0,0.0,0.631262495,-0.110059031,0.143443133,14.83153736,10.48678738279368,9,6,8,2014.0,Late_Prime,10,0.8
Gauthier Diafutua (41524),10,1,0,0,11,1.4285714285714286,0.1428571428571428,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.008248085,15.58508685,10.983521930678847,6,7,6,2014.0,Prime,7,0.8571428571428571
Mattia Graffiedi (6395),70,21,0,0,91,4.375,1.3125,1,4305,Low_Risk,712.0,Unknown,75000,7500000.0,1.0,0.0,0.0,14.49559502,10.443686268441146,15,8,12,2014.0,Veteran,19,0.75
Klemen Lavric (18293),75,21,0,0,96,5.357142857142857,1.5,1,3,Low_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,14.15032949,10.280252185983084,13,14,9,2014.0,Veteran,29,0.6428571428571429
Craig Bellamy (3297),168,82,0,0,250,8.842105263157896,4.315789473684211,4,232,Medium_Risk,712.0,Unknown,1000000,100000000.0,1.0,0.0,0.0,15.38666277,10.866880025704935,18,13,9,2014.0,Veteran,29,0.4736842105263157
Goran Alikalfic (91466),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.625057711,-0.151815943,0.082141615,15.28336321,10.76125065311526,2,1,1,2014.0,Early,1,0.3333333333333333
Sébastien Camiade (110118),2,0,0,0,2,0.6666666666666666,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.91072149,0.047552221,0.148126438,18.24722268,12.234485943253684,2,2,1,2014.0,Early,2,0.3333333333333333
César Sánchez (108881),5,0,0,0,5,0.5555555555555556,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.757845575,0.045050756,0.09455553,14.03875565,10.106791439205177,8,12,4,2014.0,Late_Prime,12,0.4444444444444444
Anthony Gardner (4053),9,3,0,0,12,0.5294117647058824,0.1764705882352941,5,193,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.96115691,10.676885857060334,16,6,5,2014.0,Veteran,12,0.2941176470588235
Nicolai Stokholm (22513),49,25,0,0,74,3.0625,1.5625,2,118,Low_Risk,712.0,Unknown,250000,25000000.0,1.0,0.0,0.0,17.51452089,11.900802338341116,15,13,4,2014.0,Veteran,24,0.25
Daniele Rosso (33712),58,3,0,0,61,5.2727272727272725,0.2727272727272727,2,208,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,12.48046986,9.430154935530448,10,10,7,2014.0,Late_Prime,10,0.6363636363636364
Abdul Diallo (60092),30,6,0,0,36,3.333333333333333,0.6666666666666666,0,0,No_Risk,712.0,Unknown,200000,20000000.0,1.0,0.0,0.0,15.26803719,10.86273036979308,8,8,7,2014.0,Late_Prime,8,0.7777777777777778
Romain Tharradin (163473),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.743102068,0.093151441,0.073397282,16.6223132,11.407848830985284,3,3,2,2014.0,Early,4,0.5
Gabriele Ulivi (110945),1,3,0,0,4,0.1111111111111111,0.3333333333333333,1,41,Low_Risk,712.0,Unknown,0,0.0,0.617329,0.076743156,0.162894931,15.12288513,10.63665509985818,8,7,5,2014.0,Late_Prime,7,0.5555555555555556
Çağdaş Kersin (68243),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.550473353,-0.111831469,0.191247508,12.793005,9.470736647958825,0,0,0,2014.0,Early,0,0.0
Ghassan Talozi (114720),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.583301028,-0.123273319,0.097981797,16.74503624,11.508799365809915,0,0,0,2014.0,Early,0,0.0
Pasquale Crisci (214863),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.557077618,0.345403369,0.140658068,13.35986278,9.773892306545608,3,4,2,2014.0,Early,4,0.5
Ivan Previtali (16301),25,0,0,0,25,1.4705882352941178,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.59198979,10.426024575663057,16,12,5,2014.0,Veteran,12,0.2941176470588235
Paulo Ramos Vogt (19728),144,0,0,0,144,10.285714285714286,0.0,1,139,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.68088575,10.05077952912795,13,19,12,2014.0,Veteran,19,0.8571428571428571
Scott Chipperfield (2894),85,59,0,0,144,7.083333333333333,4.916666666666667,6,422,High_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.76177484,11.063549577871738,11,11,1,2014.0,Late_Prime,25,0.0833333333333333
Musa Kuş (7149),11,18,0,0,29,1.1,1.8,2,113,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.40496926,11.442251221901255,9,3,7,2014.0,Late_Prime,3,0.7
Julian Alsop (13662),20,5,0,0,25,1.4285714285714286,0.3571428571428571,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,12.15338701,9.276268210949514,13,8,8,2014.0,Veteran,12,0.5714285714285714
Nicky Weaver (3310),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.871370263,0.148595427,0.084267071,14.36649609,10.34243171138657,15,14,7,2014.0,Veteran,20,0.4375
Marco Rigoni (21954),55,17,0,0,72,2.8947368421052637,0.8947368421052632,4,36,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.9772552,10.726729018055329,18,12,10,2014.0,Veteran,23,0.5263157894736842
Stevland Angus (47947),1,1,0,0,2,0.1,0.1,0,0,No_Risk,712.0,Unknown,0,0.0,0.563303855,0.029912472,0.086627832,13.83640396,10.014894210985284,9,10,8,2014.0,Late_Prime,10,0.8
Mauro Camoranesi (5762),60,104,0,0,164,3.333333333333333,5.777777777777778,6,170,High_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.09033802,10.707497811812935,17,21,6,2014.0,Veteran,45,0.3333333333333333
Leon Knight (4088),109,14,0,0,123,8.384615384615385,1.0769230769230769,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.71038035,10.579634872073427,12,18,15,2014.0,Late_Prime,28,1.1538461538461535
Roberto Guana (5976),6,11,0,0,17,0.3529411764705882,0.6470588235294118,3,78,Medium_Risk,712.0,Unknown,300000,30000000.0,1.0,0.0,0.0,17.62969714,12.009409306356172,16,5,8,2014.0,Veteran,10,0.4705882352941176
Lincoln (1260),87,97,0,0,184,4.578947368421052,5.105263157894737,11,182,High_Risk,712.0,Unknown,300000,30000000.0,1.0,0.0,0.0,14.00302655,10.205571697303355,18,20,9,2015.0,Veteran,32,0.4736842105263157
Ciro Ginestra (21848),156,21,0,0,177,7.8,1.05,0,0,No_Risk,712.0,Unknown,50000,5000000.0,1.0,0.0,0.0,13.12572583,9.809865890668345,19,16,13,2015.0,Veteran,22,0.65
Erdinç Yavuz (6912),13,4,0,0,17,0.8666666666666667,0.2666666666666666,12,362,High_Risk,712.0,Unknown,100000,10000000.0,0.954188193,0.012045914,0.105339779,17.96755725,12.155425844721066,14,8,7,2015.0,Veteran,12,0.4666666666666667
Shintaro Kurumaya (348041),12,28,225000,0,40,0.5714285714285714,1.3333333333333333,13,551,High_Risk,4382.0,Long_Term,-225000,-99.99955555753084,1.0,0.0,0.0,13.47121563,9.973709233055327,20,9,2,2015.0,Veteran,15,0.0952380952380952
Mamady Sidibé (14069),43,20,0,0,63,3.071428571428572,1.4285714285714286,5,646,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.24165838,11.309121797277806,13,10,7,2015.0,Veteran,16,0.5
Mateus (73739),6,7,0,0,13,0.6666666666666666,0.7777777777777778,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.76937646,11.06013108835737,8,11,6,2015.0,Late_Prime,11,0.6666666666666666
Bernd Kruschewski (16313),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.707943115,-0.044324479,0.11613806,18.0549812,12.166751312082924,8,6,5,2015.0,Late_Prime,10,0.5555555555555556
Tony (18878),2,8,0,0,10,0.1428571428571428,0.5714285714285714,1,18,Low_Risk,712.0,Unknown,300000,30000000.0,1.0,0.0,0.0,16.36811808,11.35298786342841,13,15,7,2015.0,Veteran,25,0.5
Frank Jongbloets (20148),1,0,0,0,1,0.2,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.696787678,-0.249667095,0.102695907,13.79263628,10.02690492375294,4,1,2,2015.0,Prime,1,0.4
Athanasios Lampernakis (237538),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.405047803,0.296372291,0.095460082,15.69165998,10.86197326085412,3,2,2,2015.0,Early,2,0.5
Romain Rocchi (5566),22,12,0,0,34,1.5714285714285714,0.8571428571428571,0,0,No_Risk,712.0,Unknown,250000,25000000.0,1.0,0.0,0.0,13.14528661,9.74494952752566,13,8,7,2015.0,Veteran,21,0.5
Marcin Beben (156614),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.610762903,-0.238467093,0.118598063,13.58420967,9.915238960542736,4,3,1,2015.0,Prime,3,0.2
Tim Cornelisse (4415),21,33,0,0,54,1.105263157894737,1.736842105263158,3,94,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.7596167,11.586332868548014,18,19,8,2015.0,Veteran,29,0.4210526315789473
Igor Hürlimann (19740),12,0,0,0,12,1.3333333333333333,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,18.13397597,12.263365126902832,8,9,7,2015.0,Late_Prime,9,0.7777777777777778
Onay Pineda (183581),1,0,0,0,1,0.1666666666666666,0.0,0,0,No_Risk,712.0,Unknown,350000,35000000.0,0.413069289,-0.111570951,0.14276958,14.41270527,10.185134132759254,5,8,5,2015.0,Prime,8,0.8333333333333334
Rubic Ghasemi-Nobakht (82144),46,6,0,0,52,5.111111111111111,0.6666666666666666,1,146,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.58135637,11.527108865065834,8,10,8,2015.0,Late_Prime,14,0.8888888888888888
Borja Truchado (75251),4,0,0,0,4,0.8,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.637033129,0.046689345,0.07558372,15.70399867,10.962542867259952,4,4,5,2015.0,Prime,4,1.0
