Name,season,market_val,ID
Rubén Pérez,2013,1500000,190156
Carles Gil,2013,7000000,210930
Carles Gil,2013,7000000,210930
Hélder Barbosa,2013,250000,176029
Suso,2013,18000000,202651
Raúl Carnero,2013,600000,198240
Charles,2013,400000,164029
Javi Jiménez,2013,150000,228600
Iván López,2013,200000,206238
Iván López,2013,200000,206238
Pedro León,2013,1000000,175379
Xavi Torres,2013,100000,179528
Álvaro Vázquez,2013,400000,201403
Hugo Fraile,2013,200000,190021
Paco Alcácer,2013,15000000,200454
Pedro León,2013,1000000,175379
David López,2013,2500000,201505
Abraham González,2013,250000,159566
Sidnei,2013,2000000,182002
Pizzi,2013,10000000,197965
Jordi Amat,2013,1400000,198198
Jordi Amat,2013,1400000,198198
Sergi Roberto,2013,15000000,199564
Rafinha,2013,12000000,168607
Isaac Cuenca,2013,700000,200735
Thiago,2013,25000000,189509
Rafinha,2013,12000000,168607
Xavi Torres,2013,100000,179528
Cedrick,2013,200000,197885
Juanfran,2013,1000000,146760
Dídac Vilà,2013,700000,191055
Nono,2013,500000,211243
Salvador Agra,2013,600000,204737
Adrián,2013,1000000,194911
Salvador Agra,2013,600000,204737
Álex Martínez,2013,200000,202646
Rubén Pérez,2013,1500000,190156
Diego Mariño,2013,800000,199493
Jonathan Viera,2013,2000000,198164
Alberto Perea,2013,1200000,190982
Dani Giménez,2013,100000,146637
Jordi Amat,2013,1400000,198198
Vitolo,2013,4000000,199715
Beto,2013,200000,182629
Luis Alberto,2013,40000000,198706
Jesús Navas,2013,3000000,146536
Luis Alberto,2013,40000000,198706
Beto,2013,200000,182629
Isco,2013,15000000,197781
Casemiro,2013,70000000,200145
Jesé,2013,1500000,202515
Nacho Fernández,2013,8000000,200724
Pedro León,2013,1000000,175379
José Callejón,2013,1500000,185020
Pedro León,2013,1000000,175379
Mikel Rico,2013,300000,146111
Isma López,2013,300000,193796
Iñigo Pérez,2013,600000,196942
Raúl Fernández,2013,200000,186680
Douglas Santos,2013,16000000,210822
Recio,2013,1000000,201893
David Ferreiro,2013,1000000,205212
Naldo,2013,900000,171919
Álex Cruz,2013,150000,189136
Mikel Rico,2013,300000,146111
Naldo,2013,900000,171919
David Ferreiro,2013,1000000,205212
Douglas Santos,2013,16000000,210822
Álex Cruz,2013,150000,189136
Recio,2013,1000000,201893
Nolito,2013,1500000,199561
Diego,2013,1300000,136138
Óliver Torres,2013,9000000,208777
David Rodríguez,2013,150000,170569
Vinícius Araújo,2013,600000,212785
Rúben Vezo,2013,8000000,215399
Óliver Torres,2013,9000000,208777
Pablo Pérez,2013,475000,222944
Garry Rodrigues,2013,4000000,210212
Cristian Herrera,2013,500000,204280
Raúl Carnero,2013,600000,198240
Júlio César,2013,250000,48717
Sergio Tejera,2013,500000,184417
Salvador Agra,2013,600000,204737
Salvador Agra,2013,600000,204737
Borja López,2013,500000,212129
Juan Cala,2013,900000,186519
Iñigo Pérez,2013,600000,196942
Tiago Ilori,2013,1000000,205185
Douglas Santos,2013,16000000,210822
Douglas Santos,2013,16000000,210822
Óliver Torres,2014,9000000,208777
Borja Bastón,2014,2000000,194996
Roberto,2014,700000,183666
Sergio Asenjo,2014,9000000,178750
Rubén Pérez,2014,1500000,190156
Diego Costa,2014,6000000,179844
Filipe Luís,2014,1500000,164169
Adrián López,2014,700000,173818
Roberto,2014,700000,183666
Sergio Asenjo,2014,9000000,178750
Rubén Pérez,2014,1500000,190156
Diego,2014,1300000,136138
Borja Bastón,2014,2000000,194996
Óliver Torres,2014,9000000,208777
Douglas,2014,50000,187570
Denis Suárez,2014,12000000,205192
Jordi Masip,2014,1000000,199575
Rafinha,2014,12000000,168607
Cesc Fàbregas,2014,5000000,162895
Cristian Tello,2014,7500000,200315
Isaac Cuenca,2014,700000,200735
Denis Suárez,2014,12000000,205192
Casemiro,2014,70000000,200145
Diego López,2014,500000,146748
Unai López,2014,12000000,222390
Raúl Fernández,2014,200000,186680
Ander Herrera,2014,13000000,191740
Raúl Fernández,2014,200000,186680
Iñigo Pérez,2014,600000,196942
Aleix Vidal,2014,2000000,202493
Denis Suárez,2014,12000000,205192
Iago Aspas,2014,9000000,192629
Sergio Rico,2014,5000000,206652
Alberto Moreno,2014,2500000,205566
Sergio Asenjo,2014,9000000,178750
Javier Espinosa,2014,500000,202476
Víctor Ruiz,2014,2200000,193469
Óliver Torres,2014,9000000,208777
Sergio Asenjo,2014,9000000,178750
Raúl Navas,2014,300000,198614
Yuri Berchiche,2014,8000000,183512
Javi Ros,2014,300000,194329
Raúl Navas,2014,300000,198614
André Gomes,2014,20000000,211575
Rodrigo,2014,18000000,198329
João Cancelo,2014,55000000,210514
Filipe Augusto,2014,1500000,207733
Rober Ibáñez,2014,500000,219652
Carles Gil,2014,7000000,210930
Jonathan Viera,2014,2000000,198164
Juan Bernat,2014,13000000,205069
Jonathan Viera,2014,2000000,198164
Víctor Ruiz,2014,2200000,193469
Vinícius Araújo,2014,600000,212785
Oriol Romeu,2014,6000000,199576
Ximo Navarro,2014,1800000,198023
Wellington Silva,2014,850000,198635
Fran Vélez,2014,800000,199738
Edgar Méndez,2014,1500000,219728
Raúl Carnero,2014,600000,198240
Aleix Vidal,2014,2000000,202493
Raúl Carnero,2014,600000,198240
Wellington Silva,2014,850000,198635
Suso,2014,18000000,202651
Hélder Barbosa,2014,250000,176029
Quini,2014,400000,209937
Álex Moreno,2014,6000000,217036
Licá,2014,300000,184031
José Carlos,2014,100000,222466
Adrián González,2014,500000,178616
Alberto Perea,2014,1200000,190982
Borja López,2014,500000,212129
Jonathan Viera,2014,2000000,198164
Pablo Hernández,2014,200000,179591
Sergi Gómez,2014,2000000,199577
Rubén Blanco,2014,5000000,211101
Rafinha,2014,12000000,168607
Lucas Pérez,2014,2500000,199354
Isaac Cuenca,2014,700000,200735
José Rodríguez,2014,800000,210111
Ivan Cavaleiro,2014,7000000,212267
Juanfran,2014,1000000,146760
Sidnei,2014,2000000,182002
Borja Bastón,2014,2000000,194996
Dani Nieto,2014,400000,204474
Dani García,2014,3000000,216194
Saúl Berjón,2014,100000,189211
Raúl Navas,2014,300000,198614
Dídac Vilà,2014,700000,191055
Raúl Navas,2014,300000,198614
Dani García,2014,3000000,216194
Yuri Berchiche,2014,8000000,183512
Jonathas,2014,900000,189169
Adrián González,2014,500000,178616
Álvaro Giménez,2014,1000000,189661
Fidel,2014,2000000,189172
Rubén Pérez,2014,1500000,190156
Carles Gil,2014,7000000,210930
Salva Sevilla,2014,300000,158144
Lucas Vázquez,2014,15000000,208618
Pau López,2014,10000000,221087
Sergio Tejera,2014,500000,184417
David López,2014,2500000,201505
Sergio Tejera,2014,500000,184417
Sidnei,2014,2000000,182002
Pizzi,2014,10000000,197965
Naldo,2014,900000,171919
Álvaro Vázquez,2014,400000,201403
Júlio César,2014,250000,48717
Josan,2014,1000000,229667
Luís Martins,2014,1000000,205669
Juankar,2014,700000,201509
David Ferreiro,2014,1000000,205212
Allan,2014,22000000,199914
Allan,2014,22000000,199914
David Ferreiro,2014,1000000,205212
Josan,2014,1000000,229667
Recio,2014,1000000,201893
Tiago Ilori,2014,1000000,205185
Toño García,2014,800000,204757
Rafael Martins,2014,400000,200984
Diego Mariño,2014,800000,199493
Iván López,2014,200000,206238
Javi Jiménez,2014,150000,228600
Ricardo Horta,2014,14000000,213516
Luis Alberto,2014,40000000,198706
Samu Castillejo,2014,5500000,210617
Recio,2014,1000000,201893
José Carlos,2014,100000,222466
José Crespo,2014,600000,172685
Fede Vico,2014,2000000,204346
Borja García,2014,1500000,194761
Ryder Matos,2014,1000000,201363
Fidel,2014,2000000,189172
Pedro Sánchez,2014,200000,190542
Rubén Pérez,2014,1500000,190156
Rubén Pérez,2014,1500000,190156
Lucas Silva,2014,2000000,209749
Cicinho,2014,400000,208866
Gabriel Paulista,2014,15000000,201305
Javier Espinosa,2014,500000,202476
Carles Gil,2014,7000000,210930
Rober Ibáñez,2014,500000,219652
Javier Espinosa,2014,500000,202476
Hélder Costa,2014,8000000,221743
Borja López,2014,500000,212129
Juan Cala,2014,900000,186519
Rober Ibáñez,2014,500000,219652
Rubén Pérez,2014,1500000,190156
Daniel Candeias,2014,500000,189468
José Mari,2014,500000,210868
Pablo Pérez,2014,475000,222944
Bebé,2014,800000,166074
Héldon,2014,1200000,196899
Xisco,2014,100000,164471
José Carlos,2014,100000,222466
Ryder Matos,2014,1000000,201363
Aleix Vidal,2015,2000000,202493
Denis Suárez,2015,12000000,205192
Pedro,2015,5000000,189505
Denis Suárez,2015,12000000,205192
Danilo,2015,20000000,166072
Kiko Casilla,2015,800000,177644
Marco Asensio,2015,35000000,220834
Lucas Vázquez,2015,15000000,208618
Rubén Yáñez,2015,2000000,219836
Diego Llorente,2015,20000000,212602
Casemiro,2015,70000000,200145
Lucas Silva,2015,2000000,209749
Marco Asensio,2015,35000000,220834
Fábio Coentrão,2015,400000,171688
Filipe Luís,2015,1500000,164169
Rubén Pérez,2015,1500000,190156
Borja Bastón,2015,2000000,194996
Óliver Torres,2015,9000000,208777
Raúl García,2015,2500000,171579
Mario Suárez,2015,300000,171018
Miranda,2015,1000000,168609
Rubén Pérez,2015,1500000,190156
Borja Bastón,2015,2000000,194996
Rodrigo,2015,18000000,198329
André Gomes,2015,20000000,211575
João Cancelo,2015,55000000,210514
Santi Mina,2015,15000000,212623
Aderllan Santos,2015,800000,213374
Víctor Ruiz,2015,2200000,193469
Rober Ibáñez,2015,500000,219652
Vinícius Araújo,2015,600000,212785
Víctor Ruiz,2015,2200000,193469
Rober Ibáñez,2015,500000,219652
Vinícius Araújo,2015,600000,212785
João Cancelo,2015,55000000,210514
André Gomes,2015,20000000,211575
Rodrigo,2015,18000000,198329
Filipe Augusto,2015,1500000,207733
Iago Aspas,2015,9000000,192629
Mariano,2015,700000,184949
Cicinho,2015,400000,208866
Aleix Vidal,2015,2000000,202493
Iago Aspas,2015,9000000,192629
Cicinho,2015,400000,208866
Denis Suárez,2015,12000000,205192
Iago Aspas,2015,9000000,192629
Samu Castillejo,2015,5500000,210617
Denis Suárez,2015,12000000,205192
Víctor Ruiz,2015,2200000,193469
Adrián López,2015,700000,173818
Javier Espinosa,2015,500000,202476
Juan Carlos,2015,150000,171992
Moi Gómez,2015,8000000,206590
Javier Espinosa,2015,500000,202476
Víctor Ruiz,2015,2200000,193469
Raúl García,2015,2500000,171579
Iñaki Williams,2015,25000000,216201
Sabin Merino,2015,1500000,226215
Unai López,2015,12000000,222390
Iago Aspas,2015,9000000,192629
Josep Señé,2015,400000,227990
Santi Mina,2015,15000000,212623
Charles,2015,400000,164029
Álex López,2015,150000,244624
David Costas,2015,1200000,219848
Charles,2015,400000,164029
Juankar,2015,700000,201509
Pablo Fornals,2015,20000000,226456
Pablo Pérez,2015,475000,222944
Sergi Darder,2015,7000000,202648
Samu Castillejo,2015,5500000,210617
Juanmi,2015,3000000,197891
Pablo Pérez,2015,475000,222944
Luis Alberto,2015,40000000,198706
Lucas Vázquez,2015,15000000,208618
Marco Asensio,2015,35000000,220834
Burgui,2015,700000,215644
Rober Correa,2015,900000,208638
Rubén Duarte,2015,4000000,226637
Joan Jordán,2015,30000000,224309
Sergio Tejera,2015,500000,184417
Kiko Casilla,2015,800000,177644
Lucas Vázquez,2015,15000000,208618
Sergio Tejera,2015,500000,184417
Lucas Vázquez,2015,15000000,208618
Juan Carlos,2015,300000,171992
Diego Llorente,2015,20000000,212602
Pablo Hernández,2015,800000,179591
Bebé,2015,800000,166074
Álex Moreno,2015,6000000,217036
Licá,2015,300000,184031
Jonathas,2015,900000,189169
Bruma,2015,5000000,211368
David Concha,2015,200000,223610
Raúl Navas,2015,300000,198614
Marco Sangalli,2015,700000,216376
Marco Sangalli,2015,700000,216376
David Concha,2015,200000,223610
Deyverson,2015,2800000,215421
Diego Mariño,2015,800000,199493
Verza,2015,100000,142454
Javi Jiménez,2015,150000,228600
Javi Jiménez,2015,150000,228600
Rafael Martins,2015,400000,200984
Diego Mariño,2015,800000,199493
Juan Cala,2015,900000,186519
Wanderson,2015,9000000,187896
Moi Gómez,2015,8000000,206590
Naldo,2015,900000,171919
Sidnei,2015,2000000,182002
Lucas Pérez,2015,2500000,199354
Luis Alberto,2015,40000000,198706
Isaac Cuenca,2015,700000,200735
Ivan Cavaleiro,2015,7000000,212267
José Rodríguez,2015,800000,210111
Lucas Pérez,2015,2500000,199354
Borja López,2015,500000,212129
Sidnei,2015,2000000,182002
Hélder Costa,2015,8000000,221743
Edgar Méndez,2015,1500000,219728
Andrés Fernández,2015,600000,146296
Rubén Pérez,2015,1500000,190156
Miguel Lopes,2015,100000,188840
Rober Ibáñez,2015,500000,219652
Josan,2015,1000000,229667
Álvaro García,2015,3000000,216447
Juanpe,2015,1500000,192715
Josan,2015,1000000,229667
Juan Cala,2015,900000,186519
Luís Martins,2015,1000000,205669
Álvaro García,2015,3000000,216447
Juanpe,2015,1500000,192715
Rober Ibáñez,2015,500000,219652
Juankar,2015,700000,201509
Rubén Pérez,2015,1500000,190156
Daniel Candeias,2015,500000,189468
Sergi Enrich,2015,1800000,194879
Sergio García,2015,50000,135697
Adrián González,2015,500000,178616
David Juncà,2015,500000,202501
Borja Bastón,2015,2000000,194996
Dani Nieto,2015,400000,204474
Sergio García,2015,50000,135697
Dídac Vilà,2015,700000,191055
Raúl Navas,2015,300000,198614
Jonathan Viera,2015,2000000,198164
Willian José,2015,18000000,195093
Jonathan Viera,2015,2000000,198164
Omar Mascarell,2015,3500000,208620
Jorge Meré,2015,3500000,223033
Joaquín,2015,1500000,45186
Dani Ceballos,2015,20000000,222509
Nono,2015,500000,211243
Cedrick,2015,200000,197885
Cedrick,2015,200000,197885
Salvador Agra,2015,600000,204737
Nono,2015,500000,211243
Dani Pacheco,2015,200000,188554
Álex Martínez,2015,200000,202646
Cristian Tello,2015,7500000,200315
Cristian Tello,2015,7500000,200315
Vinícius Araújo,2015,600000,212785
Vinícius Araújo,2015,600000,212785
David Soria,2015,9000000,223952
José Crespo,2015,600000,172685
Aritz Elustondo,2015,18000000,226221
Isaac Cuenca,2015,700000,200735
Kike García,2015,2800000,192678
Hugo Fraile,2015,200000,190021
Leandro Damião,2015,1700000,198213
André Gomes,2016,20000000,211575
Paco Alcácer,2016,15000000,200454
Denis Suárez,2016,12000000,205192
Sergi Samper,2016,900000,208088
Cristian Tello,2016,7500000,200315
Adriano,2016,350000,106019
Cristian Tello,2016,7500000,200315
Dani Alves,2016,1000000,146530
Sergi Samper,2016,900000,208088
Douglas,2016,50000,187570
Marcos Llorente,2016,80000000,226161
Borja Mayoral,2016,14000000,228635
Lucas Silva,2016,2000000,209749
Fábio Coentrão,2016,400000,171688
Marco Asensio,2016,35000000,220834
Omar Mascarell,2016,3500000,208620
Diego Llorente,2016,20000000,212602
Burgui,2016,700000,215644
Jesé,2016,1500000,202515
Borja Mayoral,2016,14000000,228635
Omar Mascarell,2016,3500000,208620
Diego Llorente,2016,20000000,212602
Burgui,2016,700000,215644
Marcos Llorente,2016,80000000,226161
Diogo Jota,2016,45000000,224458
Borja Bastón,2016,2000000,194996
Miranda,2016,1000000,168609
Sílvio,2016,300000,189530
Borja Bastón,2016,2000000,194996
Miranda,2016,1000000,168609
Sílvio,2016,300000,189530
Diogo Jota,2016,45000000,224458
Óliver Torres,2016,9000000,208777
Álex Remiro,2016,20000000,227127
Unai López,2016,12000000,222390
Ibai Gómez,2016,800000,199416
Unai López,2016,12000000,222390
Álex Remiro,2016,20000000,227127
Alexandre Pato,2016,1500000,180175
Andrés Fernández,2016,600000,146296
Adrián Marín,2016,1200000,224921
Rodri,2016,70000000,198631
Moi Gómez,2016,8000000,206590
Javier Espinosa,2016,500000,202476
Denis Suárez,2016,12000000,205192
Tomás Pina,2016,1200000,198368
Moi Gómez,2016,8000000,206590
Javier Espinosa,2016,500000,202476
Adrián Marín,2016,1200000,224921
Adrián López,2016,700000,173818
Álex Martínez,2016,200000,202646
Dani Pacheco,2016,200000,188554
Jorge Molina,2016,1000000,154472
Xavi Torres,2016,100000,179528
Dani Pacheco,2016,200000,188554
Leandro Damião,2016,1700000,198213
Ganso,2016,800000,187688
Pablo Sarabia,2016,25000000,198950
Coke,2016,800000,172316
Beto,2016,200000,182629
Deyverson,2016,2800000,215421
Ibai Gómez,2016,800000,199416
Edgar Méndez,2016,1500000,219728
Adrián Ortolá,2016,300000,204966
Rubén Sobrino,2016,1500000,208622
Marcos Llorente,2016,80000000,226161
Pau Torres,2016,100000,241464
Dani Pacheco,2016,200000,188554
Diego Rico,2016,2000000,220414
Adrián Marín,2016,1200000,224921
Rober Ibáñez,2016,500000,219652
Rubén Pérez,2016,1500000,190156
Unai López,2016,12000000,222390
Rubén Peña,2016,4000000,211241
Luis Ruiz,2016,300000,223607
David López,2016,2500000,201505
Roberto,2016,700000,183666
Álvaro Vázquez,2016,400000,201403
Diego López,2016,500000,146748
Marc Roca,2016,8000000,235945
Pau López,2016,10000000,221087
Abraham González,2016,250000,159566
Joan Jordán,2016,30000000,224309
Rober Correa,2016,900000,208638
Marco Asensio,2016,35000000,220834
Burgui,2016,700000,215644
Sergi Samper,2016,900000,208088
Gabriel Silva,2016,1500000,197688
Jon Toral,2016,600000,203746
Andreas Pereira,2016,8000000,208450
Rúben Vezo,2016,8000000,215399
Juanpe,2016,1500000,192715
Álvaro García,2016,3000000,216447
Luís Martins,2016,1000000,205669
Juanpe,2016,1500000,192715
Edgar Méndez,2016,1500000,219728
Álvaro García,2016,3000000,216447
Rubén Pérez,2016,1500000,190156
Rober Ibáñez,2016,500000,219652
Andrés Fernández,2016,600000,146296
Miguel Lopes,2016,100000,188840
Nano Mesa,2016,500000,221452
Bebé,2016,800000,166074
Rubén Peña,2016,4000000,211241
Pedro León,2016,1000000,175379
Pere Milla,2016,1800000,225926
Jordi Calavera,2016,600000,229896
Christian Rivera,2016,500000,229038
Sergio García,2016,50000,135697
Saúl Berjón,2016,100000,189211
Pere Milla,2016,1800000,225926
Sergio García,2016,50000,135697
Jordi Calavera,2016,600000,229896
Borja Bastón,2016,2000000,194996
Álvaro Lemos,2016,800000,205551
Álex López,2016,150000,244624
David Costas,2016,1200000,219848
Nolito,2016,1500000,199561
Álex López,2016,150000,244624
Diego Mariño,2016,800000,199493
Xavi Torres,2016,100000,179528
Moi Gómez,2016,8000000,206590
Douglas,2016,50000,187570
Burgui,2016,700000,215644
Jony,2016,1500000,222943
Pablo Pérez,2016,400000,222944
Omar Mascarell,2016,3500000,208620
Borja Valle,2016,800000,229037
Bruno Gama,2016,500000,164852
Juanfran,2016,1000000,146760
Joselu,2016,6000000,173608
Carles Gil,2016,7000000,210930
Guilherme,2016,3800000,180714
Miguel Cardoso,2016,1200000,224890
Lucas Pérez,2016,2500000,199354
Miguel Cardoso,2016,1200000,224890
Juanfran,2016,1000000,146760
Luis Alberto,2016,40000000,198706
Willian José,2016,18000000,195093
Juanmi,2016,3000000,197891
Alain Oyarzun,2016,300000,221144
David Concha,2016,200000,223610
Jonathas,2016,900000,189169
Alain Oyarzun,2016,300000,221144
Bruma,2016,5000000,211368
Jony,2016,1500000,222943
Diego Llorente,2016,20000000,212602
Ricardo Horta,2016,14000000,213516
Nani,2016,2000000,139068
Mario Suárez,2016,300000,171018
Rober Ibáñez,2016,500000,219652
André Gomes,2016,20000000,211575
Paco Alcácer,2016,15000000,200454
Rúben Vezo,2016,8000000,215399
Rober Ibáñez,2016,500000,219652
Willian José,2016,18000000,195093
Sergio León,2016,1200000,198715
Fran Mérida,2016,1000000,183520
Maikel Mesa,2016,500000,215615
Luís Martins,2016,1000000,205669
Lucas Silva,2016,2000000,209749
Álex Remiro,2016,20000000,227127
Adrián López,2016,700000,173818
Alexandre Pato,2016,1500000,180175
Rubén Pardo,2016,2400000,204523
Rodrigo Ely,2016,2200000,202445
Rui Silva,2016,12000000,210385
Luís Martins,2016,1000000,205669
Jon Toral,2016,600000,203746
Gabriel Silva,2016,1500000,197688
David Costas,2016,1200000,219848
Borja Valle,2016,800000,229037
Jon Bautista,2016,1200000,233231
Rubén Pardo,2016,2400000,204523
