Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window,sentiment_volatility,positive_sentiment_ratio
luis díaz,480692.0,25.0,Liverpool,40000000.0,49000000.0,MID,36,2410,0,5,71,0,0.0,0.84,43,39,21,6,44,0.51,13,0.54,2,0,48,4,0,0.0,0,0.0,0.0,365.0,0.0,0.2663247605103499,433,0.11486842260267392,-0.11690454473973776,0.3161975621274747,1.2,mid-term,-0.1021786292145442,9.0,10.0,0.8163265306122449,0.0,0.1867219917012448,0.0,0.84,2.464730290456432,0.0,0.1618257261410788,0.0,1.0,0.0,0.0,0.0,0.0,0.05,1.25,0.5882352941176471,-0.0919607662930898,0.0,1.0,mid,4.0,0.23177296734241168,1
thomas partey,230784.0,27.0,Arsenal,40000000.0,50000000.0,MID,35,2799,4,0,26,3,0.0,0.83,75,89,22,6,56,0.57,35,0.49,4,0,45,7,0,0.0,0,1.0,11.0,225.0,1.0,0.4873123272841603,420,0.08507726399017626,0.13964340821840251,0.46699275497303805,3.4,long-term,0.0330040973972595,8.0,10.0,0.8,0.1286173633440514,0.0,0.1538461538461538,0.83,3.762057877813505,0.1286173633440514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2667123287671233,7.2012328767123295,0.2564102564102564,0.0264032779178076,0.0,1.0,mid,4.0,0.054566144228226254,1
mohammed kudus,543499.0,23.0,West Ham United,40000000.0,43000000.0,MID,32,2601,5,3,75,3,0.05,0.9,214,38,49,10,200,0.58,36,0.64,2,1,39,2,0,0.0,0,0.0,0.0,365.0,0.0,0.12654612316419617,423,-0.10849105091012148,-0.012675797399784253,0.21535551298816408,0.6,expiring,-0.1653727943212047,6.0,10.0,0.9302325581395348,0.1730103806228373,0.1038062283737024,0.0666666666666666,0.9,3.356401384083045,0.1268742791234141,0.0761245674740484,0.0,1.0,0.0,0.0,15.0,3.75,0.03,0.69,0.9090909090909092,-0.0992236765927228,0.0,1.0,mid,4.0,0.09581525351033723,1
nélson semedo,231572.0,26.0,Wolverhampton Wanderers,40000000.0,32000000.0,DEF,34,2891,0,4,18,9,0.0,0.88,62,62,29,12,107,0.55,27,0.54,8,0,48,4,0,0.0,0,0.0,0.0,365.0,0.0,0.03912535884442182,402,0.07603311992864766,-0.07614373701877887,0.14786727167061575,2.0,mid-term,0.0786802544082752,5.0,10.0,1.25,0.0,0.1245243860255966,0.0,0.88,3.2065029401591145,0.0,0.1162227602905569,0.0,0.0,1.0,0.0,0.0,0.0,0.06,1.56,0.4,0.0393401272041376,0.0,1.0,mid,4.0,0.15217685694742653,1
dominic solanke,258889.0,26.0,Tottenham Hotspur,40000000.0,64300000.0,FWD,27,2206,9,3,60,23,0.09,0.86,163,18,9,5,83,0.43,19,0.45,0,0,36,2,0,0.0,0,0.0,0.0,365.0,0.0,0.20161587807242004,440,0.047206112437526856,0.12348946560087475,0.2729992465188259,2.3,mid-term,0.2633872820339157,7.0,10.0,0.6220839813374806,0.3671804170444243,0.1223934723481414,0.15,0.86,1.3055303717135085,0.342701722574796,0.114233907524932,1.0,0.0,0.0,0.0,27.0,5.4,0.06,1.56,0.3571428571428571,0.184371097423741,0.0,1.0,mid,4.0,0.07628335316334789,1
evan ferguson,648046.0,20.0,West Ham United,40000000.0,0.0,FWD,21,387,1,0,12,0,0.0,0.0,0,7,0,0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0.0,0.0,365.0,0.0,0.22298285431932047,415,-0.010102083913531505,-0.027395657278555818,0.2804636223991487,2.0,mid-term,0.0677998693263126,6.0,10.0,1.0,0.2325581395348837,0.0,0.0833333333333333,0.0,1.6279069767441858,0.1240310077519379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0406799215957875,0.0,1.0,mid,4.0,0.017293573365024312,1
diego carlos,329145.0,29.0,Aston Villa,40000000.0,31000000.0,DEF,10,828,0,0,4,0,0.0,0.0,0,8,0,0,0,0.0,0,0.0,1,0,11,1,0,0.0,0,3.0,102.0,260.0,2.0,-0.13171630690078592,481,-0.008744445030489828,0.13336363005066917,0.05195442932529401,1.7,mid-term,0.5973933809246554,6.0,10.0,1.2903225806451613,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4475342465753425,12.978493150684931,0.4545454545454545,0.3584360285547933,0.0,1.0,mid,4.0,0.142108075081159,0
brennan johnson,470607.0,22.0,Tottenham Hotspur,38000000.0,55000000.0,MID,33,2179,0,3,54,29,0.08,0.82,245,39,26,6,151,0.49,23,0.44,5,0,27,1,0,0.0,0,0.0,0.0,365.0,0.0,0.2590434511342458,404,0.09370360197111983,0.08818730422830166,0.3024093368728931,2.1,mid-term,-0.0380431971107865,7.0,10.0,0.6909090909090909,0.0,0.1239100504818724,0.0,0.82,2.932537861404314,0.0,0.0826067003212482,0.0,1.0,0.0,0.0,0.0,4.32,0.02,0.44,0.3846153846153846,-0.0266302379775506,0.0,1.0,mid,4.0,0.005516297742818171,1
james ward-prowse,181579.0,28.0,West Ham United,38000000.0,34800000.0,MID,24,1440,1,2,15,26,0.16,0.69,57,24,5,4,52,0.48,51,0.48,2,1,17,4,0,0.0,0,0.0,0.0,365.0,0.0,0.0693655515323674,423,0.08068275107439798,-0.04868430849572244,0.17532911284588396,1.5,mid-term,0.2609369386197371,6.0,10.0,1.091954022988506,0.0625,0.125,0.0666666666666666,0.69,2.0625,0.0583333333333333,0.1166666666666666,0.0,1.0,0.0,0.0,2.0,2.4,0.08,2.24,0.5,0.1565621631718423,0.0,1.0,mid,4.0,0.12936705957012043,1
mateo kovacic,51471.0,29.0,Manchester City,38000000.0,29100000.0,MID,31,2202,6,2,45,14,0.05,0.85,219,69,28,8,193,0.53,15,0.63,5,1,24,4,0,0.0,0,2.0,32.0,142.0,2.0,0.05773777703880939,403,0.0021574005029580887,-0.06517442144582476,0.16119566470638735,2.6,mid-term,-0.174939435077973,10.0,10.0,1.3058419243986257,0.2452316076294277,0.0817438692098092,0.1333333333333333,0.85,4.291553133514987,0.2125340599455041,0.0708446866485013,0.0,1.0,0.0,0.0,12.0,2.25,0.4521917808219178,13.113561643835618,0.3225806451612903,-0.174939435077973,0.0,1.0,mid,4.0,0.06733182194878284,1
federico chiesa,341092.0,26.0,Liverpool,35000000.0,12000000.0,FWD,6,104,0,0,5,0,0.0,0.0,0,1,0,0,0,0.0,0,0.0,0,0,3,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.10637697673871771,446,-0.19057878377743376,0.007076457932513099,0.05920244994923127,3.1,long-term,0.0979901706802697,9.0,10.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.8653846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,1.56,0.2777777777777778,0.0881911536122427,0.0,1.0,mid,4.0,0.19765524170994686,0
edson álvarez,401356.0,25.0,West Ham United,35000000.0,38000000.0,MID,28,1781,0,1,12,7,0.05,0.82,189,50,31,9,185,0.49,57,0.66,7,1,42,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.04846343287396447,361,-0.17137275330343815,-0.12178967356418056,0.07426740518003307,2.9,mid-term,0.0896565536149592,6.0,10.0,0.9210526315789472,0.0,0.0505334081976417,0.0,0.82,4.54800673778776,0.0,0.0437956204379562,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.05,1.25,0.2941176470588235,0.0537939321689755,0.0,1.0,mid,4.0,0.04958307973925759,0
emiliano buendía,321247.0,24.0,Aston Villa,35000000.0,38400000.0,MID,12,89,0,0,5,0,0.0,0.0,0,6,0,0,0,0.0,0,0.0,1,0,4,0,0,0.0,0,1.0,30.0,123.0,1.0,-0.16764322938432114,404,-0.1473322100542811,0.027586724597763148,0.0037286605098962866,4.4,long-term,0.4267934048903106,6.0,10.0,0.9114583333333334,0.0,0.0,0.0,0.0,6.067415730337078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2926027397260274,7.022465753424659,0.2040816326530612,0.2560760429341864,0.0,1.0,mid,4.0,0.17491893465204425,0
lucas paquetá,444523.0,25.0,West Ham United,35000000.0,42950000.0,MID,33,2384,4,0,41,30,0.18,0.86,193,66,7,0,122,0.42,14,0.27,10,0,53,3,0,0.0,0,0.0,0.0,365.0,0.0,0.21659299906155977,357,-0.0030991461936207563,-0.12845117407224002,0.2586081063360988,1.3,mid-term,-0.3056270767601972,6.0,10.0,0.8149010477299186,0.1510067114093959,0.0,0.0975609756097561,0.86,2.7558724832214767,0.1308724832214765,0.0,0.0,1.0,0.0,0.0,0.0,7.38,0.05,1.25,0.5555555555555556,-0.1833762460561183,0.0,1.0,mid,4.0,0.12535202787861927,1
jean-clair todibo,605184.0,24.0,West Ham United,35000000.0,0.0,DEF,27,1831,0,0,5,33,0.2,0.68,93,47,2,4,65,0.38,64,0.37,3,0,16,1,0,0.0,0,2.0,22.0,162.0,1.0,0.18303178756119737,396,0.04451403493641309,0.04381385194182282,0.24680356997415684,2.1,mid-term,0.0486101456759057,6.0,10.0,1.0,0.0,0.0,0.0,0.68,2.6051338066630256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3312328767123288,7.949589041095892,0.3846153846153846,0.0291660874055434,0.0,1.0,mid,4.0,0.0007001829945902649,1
leon bailey,387626.0,23.0,Aston Villa,35000000.0,32000000.0,MID,24,1143,1,2,28,1,0.1,0.86,90,7,14,10,84,0.55,21,0.54,3,0,12,0,0,0.0,0,0.0,0.0,365.0,0.0,0.2516957524331197,362,0.07372551627551623,-0.008760283202191126,0.2846785351946923,1.4,mid-term,0.2050671517210103,6.0,10.0,1.09375,0.0787401574803149,0.1574803149606299,0.0357142857142857,0.86,2.4409448818897634,0.0577427821522309,0.1154855643044619,0.0,1.0,0.0,0.0,2.0,2.8000000000000003,0.03,0.69,0.5263157894736842,0.1230402910326062,0.0,1.0,mid,4.0,0.08248579947770734,1
yves bissouma,410425.0,25.0,Tottenham Hotspur,35000000.0,29200000.0,MID,28,1405,2,0,11,0,0.0,0.78,54,49,15,5,39,0.44,3,0.21,7,0,28,1,0,0.0,0,1.0,36.0,315.0,1.0,0.003395813683584034,367,0.14863324142876888,-0.0951125127162888,0.11236707956851881,2.2,mid-term,0.1646011314150967,7.0,10.0,1.1986301369863013,0.1281138790035587,0.0,0.1818181818181818,0.78,4.419928825622776,0.1110320284697509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1973972602739725,4.934931506849314,0.3703703703703703,0.1152207919905677,0.0,1.0,mid,4.0,0.24374575414505767,1
cristian romero,355915.0,23.0,Tottenham Hotspur,35000000.0,0.0,DEF,18,1420,1,0,16,13,0.09,0.94,124,35,7,9,76,0.52,14,0.5,3,0,14,2,0,0.0,0,0.0,0.0,365.0,0.0,0.12250544140501457,374,0.04812324855756476,-0.1795902692745317,0.19784172107142228,4.5,long-term,0.0301282955466837,7.0,10.0,1.0,0.0633802816901408,0.0,0.0625,0.94,3.232394366197183,0.0464788732394366,0.0,0.0,0.0,1.0,0.0,0.0,1.44,0.03,0.69,0.2,0.0210898068826786,0.0,1.0,mid,4.0,0.22771351783209645,1
ibrahim sangaré,375885.0,25.0,Nottingham Forest,35000000.0,35000000.0,MID,13,590,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,3,0,15,0,0,0.0,0,0.0,0.0,365.0,0.0,0.0560440106350698,461,-0.1562622922095533,0.10053291333154661,0.177392645606387,3.0,mid-term,0.1492819187489744,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,1.25,0.2857142857142857,0.0597127674995897,0.0,1.0,mid,4.0,0.2567952055410999,1
harvey barnes,398065.0,25.0,Newcastle United,35000000.0,44000000.0,MID,33,1755,9,4,63,5,0.05,0.87,91,16,15,0,51,0.46,10,0.63,0,0,15,3,0,0.0,0,2.0,40.0,24.0,1.0,0.41162452298848384,413,0.14490124904580856,-0.07080662320121228,0.41191338986816245,3.2,long-term,-0.1099218287495746,7.0,10.0,0.7954545454545454,0.4615384615384615,0.2051282051282051,0.1428571428571428,0.87,1.5897435897435896,0.4,0.1777777777777777,0.0,1.0,0.0,0.0,36.0,3.1500000000000004,0.4168493150684931,10.42123287671233,0.2702702702702702,-0.0769452801247022,0.0,1.0,mid,4.0,0.21570787224702084,1
antony,602105.0,22.0,Manchester United,35000000.0,95000000.0,DEF,8,135,0,0,6,0,0.0,0.0,0,6,0,0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,2.0,51.0,203.0,3.0,0.12199248175633359,471,0.2187273453036796,-0.16854190675591027,0.22655357838827467,5.0,long-term,0.6492207260567672,9.0,10.0,0.3684210526315789,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4087671232876712,8.992876712328767,0.1818181818181818,0.5842986534510904,0.0,1.0,mid,4.0,0.38726925205958984,1
evanilson,711337.0,24.0,Bournemouth,35000000.0,37000000.0,FWD,31,2335,0,1,73,5,0.18,0.93,200,16,24,8,89,0.75,31,0.56,1,1,37,2,0,0.0,0,0.0,0.0,365.0,0.0,0.08459456145260405,372,0.11233040975481559,0.03481130222666769,0.17070470450533431,2.7,mid-term,-0.4884200746188374,4.0,10.0,0.945945945945946,0.0,0.038543897216274,0.0,0.93,1.8501070663811563,0.0,0.0308351177730192,1.0,0.0,0.0,0.0,0.0,13.14,0.04,0.9600000000000002,0.3125,-0.1953680298475349,0.0,1.0,mid,4.0,0.0775191075281479,1
ibrahima konaté,357119.0,22.0,Liverpool,35000000.0,40000000.0,DEF,31,2565,1,2,19,5,0.0,0.87,124,40,48,9,196,0.56,25,0.63,5,0,27,11,0,0.0,0,2.0,36.0,160.0,1.0,-0.1708566980589113,396,0.07042445929832729,0.032848719239657376,-0.0009183699599192158,1.2,mid-term,0.2243950691311145,9.0,10.0,0.875,0.0350877192982456,0.0701754385964912,0.0526315789473684,0.87,3.403508771929825,0.023391812865497,0.0467836257309941,0.0,0.0,1.0,0.0,2.0,0.0,0.3123287671232877,6.87123287671233,0.5882352941176471,0.2019555622180031,0.0,1.0,mid,4.0,0.03757574005866991,0
rúben dias,258004.0,23.0,Manchester City,35000000.0,71600000.0,DEF,27,2269,0,0,21,5,0.0,0.9,242,17,60,10,158,0.56,26,0.65,4,0,12,11,0,0.0,0,1.0,27.0,122.0,3.0,0.03027615130691209,404,0.16843634495686688,-0.08257539859603578,0.14227222699375952,1.8,mid-term,-0.1187173844681902,10.0,10.0,0.4888268156424581,0.0,0.0,0.0,0.9,3.4508594094314677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4031506849315068,9.272465753424658,0.4347826086956522,-0.1187173844681902,0.0,1.0,mid,4.0,0.2510117435529027,1
andré onana,234509.0,27.0,Manchester United,35000000.0,50200000.0,GKP,34,3060,0,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0,0,0,9,90,0.67,44,1.0,21.0,40.0,2.0,0.07189462991535503,374,-0.05094820237254041,0.20726009339239496,0.1624141530286606,2.2,mid-term,0.060619111351905,9.0,10.0,0.6972111553784861,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4280821917808219,11.558219178082192,0.3703703703703703,0.0545572002167145,0.0,1.0,mid,4.0,0.25820829576493537,1
jorginho,102017.0,31.0,Arsenal,35000000.0,11300000.0,MID,15,702,0,0,2,0,0.0,0.0,0,12,0,0,0,0.0,0,0.0,5,0,15,1,0,0.0,0,1.0,15.0,88.0,1.0,-0.048952738706912156,379,0.1006039835863404,0.028700343507079597,0.07931949649157508,2.3,mid-term,0.2756724902349371,8.0,10.0,3.0973451327433628,0.0,0.0,0.0,0.0,1.5384615384615383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3817808219178082,11.835205479452055,0.3571428571428571,0.2205379921879497,0.0,1.0,mid,4.0,0.07190364007926081,0
matheus nunes,601883.0,23.0,Manchester City,35000000.0,47400000.0,MID,26,1673,1,0,9,9,0.09,0.77,67,35,2,1,47,0.41,4,0.36,4,0,30,7,0,0.0,0,1.0,10.0,105.0,2.0,0.03593945458283711,362,0.02968815577619885,0.07597555520899825,0.13364912669949447,3.7,long-term,-0.20884917721005,10.0,10.0,0.7383966244725738,0.0537955768081291,0.0,0.1111111111111111,0.77,2.044231918708906,0.0394500896592946,0.0,0.0,1.0,0.0,0.0,0.0,0.8099999999999999,0.3524657534246576,8.106712328767124,0.238095238095238,-0.20884917721005,0.0,1.0,mid,4.0,0.0462873994327994,1
scott mctominay,315969.0,27.0,Manchester United,32000000.0,30500000.0,MID,2,17,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.14435745671214345,341,-0.013338097904744873,-0.03800991154166255,0.0011475824993017886,4.2,long-term,0.0496510404749646,9.0,10.0,1.0491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0699999999999999,1.89,0.2127659574468085,0.0446859364274681,0.0,1.0,mid,4.0,0.024671813636917676,0
lisandro martínez,480762.0,24.0,Manchester United,32000000.0,57370000.0,DEF,20,1754,2,1,17,2,0.0,0.89,104,40,24,8,77,0.51,9,0.53,7,0,22,5,0,0.0,0,0.0,0.0,365.0,0.0,0.060255235566190564,343,-0.2556657514177362,0.06697031229451221,0.14497586769353618,2.0,mid-term,-0.1599545222172125,9.0,10.0,0.5577828133170647,0.1026225769669327,0.0513112884834663,0.1176470588235294,0.89,3.694412770809578,0.0820980615735461,0.041049030786773,0.0,0.0,1.0,0.0,2.0,0.0,0.04,0.9600000000000002,0.4,-0.1439590699954912,0.0,1.0,mid,4.0,0.3226360637122484,1
joão pedro,626724.0,21.0,Brighton & Hove Albion,32000000.0,34200000.0,FWD,27,1953,10,0,47,5,0.03,0.87,100,16,14,2,122,0.55,17,0.59,4,1,26,2,0,0.0,0,1.0,26.0,232.0,1.0,0.33693294290301706,403,-0.11951566127486857,0.18952525161395936,0.3566322808113327,3.4,long-term,0.2137128436502406,5.0,10.0,0.935672514619883,0.4608294930875576,0.0,0.2127659574468085,0.87,1.4746543778801844,0.2764976958525345,0.0,1.0,0.0,0.0,0.0,0.0,1.41,0.2028767123287671,4.26041095890411,0.2564102564102564,0.1068564218251203,0.0,1.0,mid,4.0,0.30904091288882796,1
maximilian kilman,525247.0,27.0,West Ham United,32000000.0,47500000.0,DEF,38,3349,0,1,13,4,0.3,0.84,12,39,16,10,12,0.4,26,0.57,5,0,23,6,0,0.0,0,0.0,0.0,365.0,0.0,0.37967472515427886,397,0.05089053568050204,-0.35726437656499105,0.3847533265890142,4.5,long-term,-0.0905161677266941,6.0,10.0,0.6736842105263158,0.0,0.0268736936398925,0.0,0.84,1.7467900865930128,0.0,0.0268736936398925,0.0,0.0,1.0,0.0,0.0,3.9,0.0699999999999999,1.89,0.2,-0.0543097006360164,0.0,1.0,mid,4.0,0.4081549122454931,1
jacob ramsey,503749.0,24.0,Aston Villa,32000000.0,45150000.0,MID,29,1628,1,3,19,8,0.13,0.85,182,30,2,0,69,0.48,6,0.35,2,1,13,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.032959019798989075,323,0.09386822828656025,0.2785793270805645,0.07373188294390445,1.2,mid-term,-0.0821542531886393,6.0,10.0,0.70874861572536,0.0552825552825552,0.1658476658476658,0.0526315789473684,0.85,1.769041769041769,0.0442260442260442,0.1326781326781327,0.0,1.0,0.0,0.0,3.0,2.47,0.04,0.9600000000000002,0.5882352941176471,-0.0492925519131836,0.0,1.0,mid,4.0,0.18471109879400424,0
axel disasi,386047.0,25.0,Aston Villa,30000000.0,45000000.0,DEF,13,853,1,0,4,0,0.0,0.0,0,15,0,0,0,0.0,0,0.0,3,0,5,2,0,0.0,0,1.0,39.0,39.0,2.0,0.06482494209113132,359,-0.020814911207453685,-0.1423715691852506,0.15296986705619953,2.6,mid-term,0.0466625978429639,6.0,10.0,0.6666666666666666,0.1055099648300117,0.0,0.25,0.0,1.5826494724501758,0.0914419695193434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4086301369863013,10.215753424657532,0.3225806451612903,0.0279975587057783,0.0,1.0,mid,4.0,0.12155665797779691,1
micky van de ven,557459.0,22.0,Tottenham Hotspur,30000000.0,40000000.0,DEF,13,1018,0,2,6,15,0.18,0.8,55,10,15,5,77,0.46,60,0.51,4,0,10,1,0,0.0,0,0.0,0.0,365.0,0.0,-0.06527298908472842,317,0.06484058098314661,0.30764530869866535,0.04931390264568511,1.8,mid-term,0.1796198279774837,7.0,10.0,0.75,0.0,0.1768172888015717,0.0,0.8,2.652259332023576,0.0,0.1178781925343811,0.0,0.0,1.0,0.0,0.0,1.08,0.02,0.44,0.4347826086956522,0.1257338795842386,0.0,1.0,mid,4.0,0.24280472771551875,0
lucas digne,126664.0,28.0,Aston Villa,30000000.0,30000000.0,DEF,32,2358,0,4,13,6,0.1,0.79,100,65,18,4,149,0.5,48,0.45,4,0,21,4,0,0.0,0,1.0,34.0,315.0,1.0,0.0966413874444848,306,-0.028869836666580464,0.07419249128948005,0.15935726291943106,2.5,mid-term,0.030494086455403,6.0,10.0,1.0,0.0,0.1526717557251908,0.0,0.79,3.3206106870229006,0.0,0.1424936386768447,0.0,0.0,1.0,0.0,0.0,1.3,0.2273972602739726,6.367123287671233,0.3333333333333333,0.0182964518732418,0.0,1.0,mid,4.0,0.10306232795606052,1
sven botman,361093.0,22.0,Newcastle United,30000000.0,37000000.0,DEF,8,414,0,0,5,0,0.0,0.0,0,12,0,0,0,0.0,0,0.0,1,0,5,1,0,0.0,0,0.0,0.0,365.0,0.0,0.013808608882652437,370,-0.019144952357647082,-0.15402220978255965,0.12055513710696758,4.3,long-term,0.1738823518722391,7.0,10.0,0.8108108108108109,0.0,0.0,0.0,0.0,2.608695652173913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.44,0.2083333333333333,0.1217176463105674,0.0,1.0,mid,4.0,0.13487725742491258,1
dejan kulusevski,431755.0,21.0,Tottenham Hotspur,30000000.0,10000000.0,MID,32,2391,7,4,47,1,0.0,0.88,162,45,22,5,126,0.62,13,0.5,3,0,48,5,0,0.0,0,0.0,0.0,365.0,0.0,0.3828285611570051,338,-0.06803943903874264,-0.13271971547642236,0.3692786941086048,4.8,long-term,-0.050748314284357,7.0,10.0,3.0,0.2634880803011292,0.1505646173149309,0.1489361702127659,0.88,2.710163111668758,0.1580928481806775,0.0903387703889585,0.0,1.0,0.0,0.0,28.0,0.0,0.01,0.21,0.1886792452830188,-0.0355238199990499,0.0,1.0,mid,4.0,0.06468027643767972,1
mathys tel,801734.0,19.0,Tottenham Hotspur,30000000.0,10000000.0,FWD,13,913,2,0,23,4,0.11,0.86,67,16,17,2,73,0.58,34,0.58,2,0,14,1,0,0.0,0,0.0,0.0,365.0,0.0,0.23559162096908728,355,-0.006832949223446152,0.23007575136514935,0.2713077410719675,4.6,long-term,-0.3246231047137585,7.0,10.0,3.0,0.1971522453450164,0.0,0.0869565217391304,0.86,3.4501642935377874,0.0920043811610076,0.0,1.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.196078431372549,-0.2272361732996309,0.0,1.0,mid,4.0,0.2369087005885955,1
ryan gravenberch,478573.0,21.0,Liverpool,30000000.0,40000000.0,MID,37,3168,0,4,20,9,0.06,0.83,62,69,26,10,97,0.51,48,0.62,6,1,47,11,0,0.0,0,3.0,53.0,352.0,1.0,0.1349490394441887,323,0.06092157147863808,-0.2114421829769788,0.1912675244141289,3.8,long-term,0.0781271336459559,9.0,10.0,0.75,0.0,0.1136363636363636,0.0,0.83,2.9829545454545454,0.0,0.0681818181818181,0.0,1.0,0.0,0.0,0.0,1.2,0.2571232876712329,5.399589041095891,0.2325581395348837,0.0703144202813603,0.0,1.0,mid,4.0,0.2723637544556169,1
noussair mazraoui,340456.0,26.0,Manchester United,30000000.0,15000000.0,DEF,37,2848,0,1,13,2,0.18,0.8,199,115,33,9,123,0.55,13,0.41,3,0,38,4,0,0.0,0,0.0,0.0,365.0,0.0,0.0459840917211918,323,0.07212359357684521,-0.09711952223435817,0.12899206100803107,1.5,mid-term,-0.0309358438380189,9.0,10.0,2.0,0.0,0.0316011235955056,0.0,0.8,4.961376404494382,0.0,0.0294943820224719,0.0,0.0,1.0,0.0,0.0,2.34,0.06,1.56,0.5,-0.027842259454217,0.0,1.0,mid,4.0,0.16924311581120338,1
manuel akanji,284730.0,27.0,Manchester City,30000000.0,20000000.0,DEF,26,2014,0,0,15,4,0.05,0.89,96,19,27,4,128,0.53,18,0.5,3,0,17,5,0,0.0,0,0.0,0.0,365.0,0.0,0.2253386859451284,368,0.058097488449198265,-0.1150480446652363,0.2680267904513002,1.2,mid-term,-0.1077369495392385,10.0,10.0,1.5,0.0,0.0,0.0,0.89,2.234359483614697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0699999999999999,1.89,0.5882352941176471,-0.1077369495392385,0.0,1.0,mid,4.0,0.17314553311443456,1
bruno guimarães,520624.0,24.0,Newcastle United,30000000.0,42100000.0,MID,38,3282,5,0,45,41,0.24,0.74,267,83,14,3,144,0.52,35,0.32,7,0,65,5,0,0.0,0,1.0,11.0,11.0,3.0,0.17960032657684522,318,-0.04751914359491349,0.0673911556870058,0.22102492390848694,4.3,long-term,0.1841890992987466,7.0,10.0,0.7125890736342043,0.1371115173674588,0.0,0.1111111111111111,0.74,2.7422303473491776,0.109689213893967,0.0,0.0,1.0,0.0,0.0,0.0,10.8,0.4739726027397261,11.375342465753429,0.2083333333333333,0.1289323695091226,0.0,1.0,mid,4.0,0.11491029928191929,1
alexander isak,349066.0,22.0,Newcastle United,30000000.0,77500000.0,FWD,34,2769,23,0,99,14,0.13,0.87,132,12,22,6,151,0.5,19,0.35,1,0,27,3,0,0.0,0,0.0,0.0,365.0,0.0,0.7590451900134438,333,-0.04411554520126818,-0.049708950322291855,0.6311318328096105,3.4,long-term,0.2120754742044095,7.0,10.0,0.3870967741935484,0.7475622968580715,0.0,0.2323232323232323,0.87,1.3001083423618636,0.4983748645720477,0.0,1.0,0.0,0.0,0.0,0.0,12.87,0.02,0.44,0.2564102564102564,0.1484528319430866,0.0,1.0,mid,4.0,0.005593405121023673,1
kiernan dewsbury-hall,475188.0,25.0,Chelsea,30000000.0,35400000.0,MID,13,259,0,1,1,0,0.0,0.0,0,8,0,0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.1819469082073756,369,-0.0037720410237908108,0.23902817109359406,-0.016773425155752322,2.8,mid-term,0.2469659609402471,9.0,10.0,0.847457627118644,0.0,0.3474903474903475,0.0,0.0,2.77992277992278,0.0,0.3011583011583011,0.0,1.0,0.0,0.0,0.0,0.0,0.05,1.25,0.303030303030303,0.2222693648462224,0.0,1.0,mid,4.0,0.24280021211738487,0
