Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window
thomas partey,230784.0,27.0,Arsenal,40000000.0,50000000.0,MID,35,2799,4,0,26,3,0.0,0.83,75,89,22,6,56,0.57,35,0.49,4,0,45,7,0,0.0,0,1.0,11.0,225.0,1.0,-0.009657426879627,435.0,-0.1021633244695897,0.0270439609586735,0.1236094315538914,3.4,long-term,0.0330040973972595,8.0,10.0,0.8,0.1286173633440514,0.0,0.1538461538461538,0.83,3.762057877813505,0.1286173633440514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2667123287671233,7.2012328767123295,0.2564102564102564,0.0264032779178076,0.0,1.0,mid,4.0
mohammed kudus,543499.0,23.0,West Ham United,40000000.0,43000000.0,MID,32,2601,5,3,75,3,0.05,0.9,214,38,49,10,200,0.58,36,0.64,2,1,39,2,0,0.0,0,0.0,0.0,365.0,0.0,0.2595066380766447,433.0,-0.0774237215591929,-0.112140801087517,0.311424876423881,0.6,expiring,-0.1653727943212047,6.0,10.0,0.9302325581395348,0.1730103806228373,0.1038062283737024,0.0666666666666666,0.9,3.356401384083045,0.1268742791234141,0.0761245674740484,0.0,1.0,0.0,0.0,15.0,3.75,0.03,0.69,0.9090909090909092,-0.0992236765927228,0.0,1.0,mid,4.0
nélson semedo,231572.0,26.0,Wolverhampton Wanderers,40000000.0,32000000.0,DEF,34,2891,0,4,18,9,0.0,0.88,62,62,29,12,107,0.55,27,0.54,8,0,48,4,0,0.0,0,0.0,0.0,365.0,0.0,0.0798422815799835,418.0,0.0582061095561375,0.0523283716797274,0.1811643223807137,2.0,mid-term,0.0786802544082752,5.0,10.0,1.25,0.0,0.1245243860255966,0.0,0.88,3.2065029401591145,0.0,0.1162227602905569,0.0,0.0,1.0,0.0,0.0,0.0,0.06,1.56,0.4,0.0393401272041376,0.0,1.0,mid,4.0
dominic solanke,258889.0,26.0,Tottenham Hotspur,40000000.0,64300000.0,FWD,27,2206,9,3,60,23,0.09,0.86,163,18,9,5,83,0.43,19,0.45,0,0,36,2,0,0.0,0,0.0,0.0,365.0,0.0,0.3718882065115056,416.0,0.061637873687866,0.1143870288520005,0.3849970692333785,2.3,mid-term,0.2633872820339157,7.0,10.0,0.6220839813374806,0.3671804170444243,0.1223934723481414,0.15,0.86,1.3055303717135085,0.342701722574796,0.114233907524932,1.0,0.0,0.0,0.0,27.0,5.4,0.06,1.56,0.3571428571428571,0.184371097423741,0.0,1.0,mid,4.0
evan ferguson,648046.0,20.0,West Ham United,40000000.0,0.0,FWD,21,387,1,0,12,0,0.0,0.0,0,7,0,0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.1422421747272994,408.0,0.0526799247568435,0.0003724679135196,0.0227081999686126,2.0,mid-term,0.0677998693263126,6.0,10.0,1.0,0.2325581395348837,0.0,0.0833333333333333,0.0,1.6279069767441858,0.1240310077519379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0406799215957875,0.0,1.0,mid,4.0
diego carlos,329145.0,29.0,Aston Villa,40000000.0,31000000.0,DEF,10,828,0,0,4,0,0.0,0.0,0,8,0,0,0,0.0,0,0.0,1,0,11,1,0,0.0,0,3.0,102.0,260.0,2.0,0.0713245792415278,460.0,-0.1095840096952301,-0.0492641027340046,0.1877893433312073,1.7,mid-term,0.5973933809246554,6.0,10.0,1.2903225806451613,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4475342465753425,12.978493150684931,0.4545454545454545,0.3584360285547933,0.0,1.0,mid,4.0
brennan johnson,470607.0,22.0,Tottenham Hotspur,38000000.0,55000000.0,MID,33,2179,0,3,54,29,0.08,0.82,245,39,26,6,151,0.49,23,0.44,5,0,27,1,0,0.0,0,0.0,0.0,365.0,0.0,-0.0471379417342331,417.0,-0.1117717567469369,0.2146388182894115,0.0919784657610617,2.1,mid-term,-0.0380431971107865,7.0,10.0,0.6909090909090909,0.0,0.1239100504818724,0.0,0.82,2.932537861404314,0.0,0.0826067003212482,0.0,1.0,0.0,0.0,0.0,4.32,0.02,0.44,0.3846153846153846,-0.0266302379775506,0.0,1.0,mid,4.0
james ward-prowse,181579.0,28.0,West Ham United,38000000.0,34800000.0,MID,24,1440,1,2,15,26,0.16,0.69,57,24,5,4,52,0.48,51,0.48,2,1,17,4,0,0.0,0,0.0,0.0,365.0,0.0,0.2484387228829458,430.0,0.0021026632259026,-0.1268246981210912,0.302778234889191,1.5,mid-term,0.2609369386197371,6.0,10.0,1.091954022988506,0.0625,0.125,0.0666666666666666,0.69,2.0625,0.0583333333333333,0.1166666666666666,0.0,1.0,0.0,0.0,2.0,2.4,0.08,2.24,0.5,0.1565621631718423,0.0,1.0,mid,4.0
mateo kovacic,51471.0,29.0,Manchester City,38000000.0,29100000.0,MID,31,2202,6,2,45,14,0.05,0.85,219,69,28,8,193,0.53,15,0.63,5,1,24,4,0,0.0,0,2.0,32.0,142.0,2.0,0.3413837744968168,418.0,0.0224301060449125,-0.0168603705081722,0.3642433674224969,2.6,mid-term,-0.174939435077973,10.0,10.0,1.3058419243986257,0.2452316076294277,0.0817438692098092,0.1333333333333333,0.85,4.291553133514987,0.2125340599455041,0.0708446866485013,0.0,1.0,0.0,0.0,12.0,2.25,0.4521917808219178,13.113561643835618,0.3225806451612903,-0.174939435077973,0.0,1.0,mid,4.0
federico chiesa,341092.0,26.0,Liverpool,35000000.0,12000000.0,FWD,6,104,0,0,5,0,0.0,0.0,0,1,0,0,0,0.0,0,0.0,0,0,3,0,0,0.0,0,0.0,0.0,365.0,0.0,0.1049251905470131,368.0,0.1516973333678723,-0.2166775727016916,0.1837373436726195,3.1,long-term,0.0979901706802697,9.0,10.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.8653846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,1.56,0.2777777777777778,0.0881911536122427,0.0,1.0,mid,4.0
edson álvarez,401356.0,25.0,West Ham United,35000000.0,38000000.0,MID,28,1781,0,1,12,7,0.05,0.82,189,50,31,9,185,0.49,57,0.66,7,1,42,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.0198607817965406,379.0,-0.0407788047796114,-0.1784406336626433,0.0996838663288351,2.9,mid-term,0.0896565536149592,6.0,10.0,0.9210526315789472,0.0,0.0505334081976417,0.0,0.82,4.54800673778776,0.0,0.0437956204379562,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.05,1.25,0.2941176470588235,0.0537939321689755,0.0,1.0,mid,4.0
emiliano buendía,321247.0,24.0,Aston Villa,35000000.0,38400000.0,MID,12,89,0,0,5,0,0.0,0.0,0,6,0,0,0,0.0,0,0.0,1,0,4,0,0,0.0,0,1.0,30.0,123.0,1.0,0.0390660736932967,495.0,-0.0363233511777318,-0.2751734704995149,0.1756978999369561,4.4,long-term,0.4267934048903106,6.0,10.0,0.9114583333333334,0.0,0.0,0.0,0.0,6.067415730337078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2926027397260274,7.022465753424659,0.2040816326530612,0.2560760429341864,0.0,1.0,mid,4.0
lucas paquetá,444523.0,25.0,West Ham United,35000000.0,42950000.0,MID,33,2384,4,0,41,30,0.18,0.86,193,66,7,0,122,0.42,14,0.27,10,0,53,3,0,0.0,0,0.0,0.0,365.0,0.0,0.1556078453404083,370.0,-0.0120093734422384,-0.2855355132540139,0.2198146026273967,1.3,mid-term,-0.3056270767601972,6.0,10.0,0.8149010477299186,0.1510067114093959,0.0,0.0975609756097561,0.86,2.7558724832214767,0.1308724832214765,0.0,0.0,1.0,0.0,0.0,0.0,7.38,0.05,1.25,0.5555555555555556,-0.1833762460561183,0.0,1.0,mid,4.0
jean-clair todibo,605184.0,24.0,West Ham United,35000000.0,0.0,DEF,27,1831,0,0,5,33,0.2,0.68,93,47,2,4,65,0.38,64,0.37,3,0,16,1,0,0.0,0,2.0,22.0,162.0,1.0,0.1383969059182407,446.0,0.0823962134594457,0.0320201562637379,0.2305441678091021,2.1,mid-term,0.0486101456759057,6.0,10.0,1.0,0.0,0.0,0.0,0.68,2.6051338066630256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3312328767123288,7.949589041095892,0.3846153846153846,0.0291660874055434,0.0,1.0,mid,4.0
leon bailey,387626.0,23.0,Aston Villa,35000000.0,32000000.0,MID,24,1143,1,2,28,1,0.1,0.86,90,7,14,10,84,0.55,21,0.54,3,0,12,0,0,0.0,0,0.0,0.0,365.0,0.0,0.0871521901459537,408.0,-0.0149152569778879,-0.063174357747016,0.1832842553798899,1.4,mid-term,0.2050671517210103,6.0,10.0,1.09375,0.0787401574803149,0.1574803149606299,0.0357142857142857,0.86,2.4409448818897634,0.0577427821522309,0.1154855643044619,0.0,1.0,0.0,0.0,2.0,2.8000000000000003,0.03,0.69,0.5263157894736842,0.1230402910326062,0.0,1.0,mid,4.0
yves bissouma,410425.0,25.0,Tottenham Hotspur,35000000.0,29200000.0,MID,28,1405,2,0,11,0,0.0,0.78,54,49,15,5,39,0.44,3,0.21,7,0,28,1,0,0.0,0,1.0,36.0,315.0,1.0,0.3231083533656241,406.0,0.169411704006103,0.1198965520156968,0.3478541690342586,2.2,mid-term,0.1646011314150967,7.0,10.0,1.1986301369863013,0.1281138790035587,0.0,0.1818181818181818,0.78,4.419928825622776,0.1110320284697509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1973972602739725,4.934931506849314,0.3703703703703703,0.1152207919905677,0.0,1.0,mid,4.0
cristian romero,355915.0,23.0,Tottenham Hotspur,35000000.0,0.0,DEF,18,1420,1,0,16,13,0.09,0.94,124,35,7,9,76,0.52,14,0.5,3,0,14,2,0,0.0,0,0.0,0.0,365.0,0.0,0.0765907877369925,350.0,-0.1242832790435351,0.126149211310266,0.1585086563109996,4.5,long-term,0.0301282955466837,7.0,10.0,1.0,0.0633802816901408,0.0,0.0625,0.94,3.232394366197183,0.0464788732394366,0.0,0.0,0.0,1.0,0.0,0.0,1.44,0.03,0.69,0.2,0.0210898068826786,0.0,1.0,mid,4.0
ibrahim sangaré,375885.0,25.0,Nottingham Forest,35000000.0,35000000.0,MID,13,590,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,3,0,15,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.0505920262725795,410.0,-0.0307609008820369,-0.0200071468571173,0.0874627044863172,3.0,mid-term,0.1492819187489744,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,1.25,0.2857142857142857,0.0597127674995897,0.0,1.0,mid,4.0
harvey barnes,398065.0,25.0,Newcastle United,35000000.0,44000000.0,MID,33,1755,9,4,63,5,0.05,0.87,91,16,15,0,51,0.46,10,0.63,0,0,15,3,0,0.0,0,2.0,40.0,24.0,1.0,0.2370353870321471,432.0,0.0731983623848293,0.1405554029566797,0.2953953003930324,3.2,long-term,-0.1099218287495746,7.0,10.0,0.7954545454545454,0.4615384615384615,0.2051282051282051,0.1428571428571428,0.87,1.5897435897435896,0.4,0.1777777777777777,0.0,1.0,0.0,0.0,36.0,3.1500000000000004,0.4168493150684931,10.42123287671233,0.2702702702702702,-0.0769452801247022,0.0,1.0,mid,4.0
antony,602105.0,22.0,Manchester United,35000000.0,95000000.0,DEF,8,135,0,0,6,0,0.0,0.0,0,6,0,0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,2.0,51.0,203.0,3.0,0.2322014532799688,374.0,0.098588122954618,-0.1420511955709077,0.2746289293838903,5.0,long-term,0.6492207260567672,9.0,10.0,0.3684210526315789,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4087671232876712,8.992876712328767,0.1818181818181818,0.5842986534510904,0.0,1.0,mid,4.0
evanilson,711337.0,24.0,Bournemouth,35000000.0,37000000.0,FWD,31,2335,0,1,73,5,0.18,0.93,200,16,24,8,89,0.75,31,0.56,1,1,37,2,0,0.0,0,0.0,0.0,365.0,0.0,-0.0891043282243485,384.0,0.016284137052834,-0.0379583510466055,0.0527118853278711,2.7,mid-term,-0.4884200746188374,4.0,10.0,0.945945945945946,0.0,0.038543897216274,0.0,0.93,1.8501070663811563,0.0,0.0308351177730192,1.0,0.0,0.0,0.0,0.0,13.14,0.04,0.9600000000000002,0.3125,-0.1953680298475349,0.0,1.0,mid,4.0
ibrahima konaté,357119.0,22.0,Liverpool,35000000.0,40000000.0,DEF,31,2565,1,2,19,5,0.0,0.87,124,40,48,9,196,0.56,25,0.63,5,0,27,11,0,0.0,0,2.0,36.0,160.0,1.0,0.0015049989159019,365.0,0.1801019315533654,0.2461875495941696,0.1104441086317407,1.2,mid-term,0.2243950691311145,9.0,10.0,0.875,0.0350877192982456,0.0701754385964912,0.0526315789473684,0.87,3.403508771929825,0.023391812865497,0.0467836257309941,0.0,0.0,1.0,0.0,2.0,0.0,0.3123287671232877,6.87123287671233,0.5882352941176471,0.2019555622180031,0.0,1.0,mid,4.0
rúben dias,258004.0,23.0,Manchester City,35000000.0,71600000.0,DEF,27,2269,0,0,21,5,0.0,0.9,242,17,60,10,158,0.56,26,0.65,4,0,12,11,0,0.0,0,1.0,27.0,122.0,3.0,0.1276010899121768,410.0,-0.1756150353546748,-0.068988187873352,0.2121978858156467,1.8,mid-term,-0.1187173844681902,10.0,10.0,0.4888268156424581,0.0,0.0,0.0,0.9,3.4508594094314677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4031506849315068,9.272465753424658,0.4347826086956522,-0.1187173844681902,0.0,1.0,mid,4.0
andré onana,234509.0,27.0,Manchester United,35000000.0,50200000.0,GKP,34,3060,0,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0,0,0,9,90,0.67,44,1.0,21.0,40.0,2.0,0.1270500007497983,445.0,0.011990541437609,0.1459310908451226,0.2223016338914922,2.2,mid-term,0.060619111351905,9.0,10.0,0.6972111553784861,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4280821917808219,11.558219178082192,0.3703703703703703,0.0545572002167145,0.0,1.0,mid,4.0
jorginho,102017.0,31.0,Arsenal,35000000.0,11300000.0,MID,15,702,0,0,2,0,0.0,0.0,0,12,0,0,0,0.0,0,0.0,5,0,15,1,0,0.0,0,1.0,15.0,88.0,1.0,0.1299914455678292,390.0,-0.0285465742510033,0.0623716402396001,0.2078771287805973,2.3,mid-term,0.2756724902349371,8.0,10.0,3.0973451327433628,0.0,0.0,0.0,0.0,1.5384615384615383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3817808219178082,11.835205479452055,0.3571428571428571,0.2205379921879497,0.0,1.0,mid,4.0
matheus nunes,601883.0,23.0,Manchester City,35000000.0,47400000.0,MID,26,1673,1,0,9,9,0.09,0.77,67,35,2,1,47,0.41,4,0.36,4,0,30,7,0,0.0,0,1.0,10.0,105.0,2.0,-0.207452507484098,377.0,0.0772754064291393,-0.0992472104856556,-0.0322297422518556,3.7,long-term,-0.20884917721005,10.0,10.0,0.7383966244725738,0.0537955768081291,0.0,0.1111111111111111,0.77,2.044231918708906,0.0394500896592946,0.0,0.0,1.0,0.0,0.0,0.0,0.8099999999999999,0.3524657534246576,8.106712328767124,0.238095238095238,-0.20884917721005,0.0,1.0,mid,4.0
scott mctominay,315969.0,27.0,Manchester United,32000000.0,30500000.0,MID,2,17,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.0020608552558213,362.0,-0.1038149283535159,0.1393717932014583,0.1070489098124335,4.2,long-term,0.0496510404749646,9.0,10.0,1.0491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0699999999999999,1.89,0.2127659574468085,0.0446859364274681,0.0,1.0,mid,4.0
lisandro martínez,480762.0,24.0,Manchester United,32000000.0,57370000.0,DEF,20,1754,2,1,17,2,0.0,0.89,104,40,24,8,77,0.51,9,0.53,7,0,22,5,0,0.0,0,0.0,0.0,365.0,0.0,0.1248783677402864,480.0,-0.11077820385911,0.0274356236871363,0.2312710012743443,2.0,mid-term,-0.1599545222172125,9.0,10.0,0.5577828133170647,0.1026225769669327,0.0513112884834663,0.1176470588235294,0.89,3.694412770809578,0.0820980615735461,0.041049030786773,0.0,0.0,1.0,0.0,2.0,0.0,0.04,0.9600000000000002,0.4,-0.1439590699954912,0.0,1.0,mid,4.0
joão pedro,626724.0,21.0,Brighton & Hove Albion,32000000.0,34200000.0,FWD,27,1953,10,0,47,5,0.03,0.87,100,16,14,2,122,0.55,17,0.59,4,1,26,2,0,0.0,0,1.0,26.0,232.0,1.0,0.499792955334889,325.0,-0.1087362630596365,0.0149021019528636,0.4472576661370196,3.4,long-term,0.2137128436502406,5.0,10.0,0.935672514619883,0.4608294930875576,0.0,0.2127659574468085,0.87,1.4746543778801844,0.2764976958525345,0.0,1.0,0.0,0.0,0.0,0.0,1.41,0.2028767123287671,4.26041095890411,0.2564102564102564,0.1068564218251203,0.0,1.0,mid,4.0
maximilian kilman,525247.0,27.0,West Ham United,32000000.0,47500000.0,DEF,38,3349,0,1,13,4,0.3,0.84,12,39,16,10,12,0.4,26,0.57,5,0,23,6,0,0.0,0,0.0,0.0,365.0,0.0,-0.0102107485879007,367.0,0.0202788119993019,-0.1044781084588247,0.1028424859784794,4.5,long-term,-0.0905161677266941,6.0,10.0,0.6736842105263158,0.0,0.0268736936398925,0.0,0.84,1.7467900865930128,0.0,0.0268736936398925,0.0,0.0,1.0,0.0,0.0,3.9,0.0699999999999999,1.89,0.2,-0.0543097006360164,0.0,1.0,mid,4.0
jacob ramsey,503749.0,24.0,Aston Villa,32000000.0,45150000.0,MID,29,1628,1,3,19,8,0.13,0.85,182,30,2,0,69,0.48,6,0.35,2,1,13,0,0,0.0,0,0.0,0.0,365.0,0.0,0.2445281218181472,336.0,0.0011838174308581,-0.0081581577207178,0.2718689859720037,1.2,mid-term,-0.0821542531886393,6.0,10.0,0.70874861572536,0.0552825552825552,0.1658476658476658,0.0526315789473684,0.85,1.769041769041769,0.0442260442260442,0.1326781326781327,0.0,1.0,0.0,0.0,3.0,2.47,0.04,0.9600000000000002,0.5882352941176471,-0.0492925519131836,0.0,1.0,mid,4.0
axel disasi,386047.0,25.0,Aston Villa,30000000.0,45000000.0,DEF,13,853,1,0,4,0,0.0,0.0,0,15,0,0,0,0.0,0,0.0,3,0,5,2,0,0.0,0,1.0,39.0,39.0,2.0,0.4029749999563697,302.0,0.1870052091106031,0.186370093340825,0.3725919904789493,2.6,mid-term,0.0466625978429639,6.0,10.0,0.6666666666666666,0.1055099648300117,0.0,0.25,0.0,1.5826494724501758,0.0914419695193434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4086301369863013,10.215753424657532,0.3225806451612903,0.0279975587057783,0.0,1.0,mid,4.0
micky van de ven,557459.0,22.0,Tottenham Hotspur,30000000.0,40000000.0,DEF,13,1018,0,2,6,15,0.18,0.8,55,10,15,5,77,0.46,60,0.51,4,0,10,1,0,0.0,0,0.0,0.0,365.0,0.0,0.2677194479374224,366.0,-0.1336923917752507,0.0165044687071354,0.2970939232465053,1.8,mid-term,0.1796198279774837,7.0,10.0,0.75,0.0,0.1768172888015717,0.0,0.8,2.652259332023576,0.0,0.1178781925343811,0.0,0.0,1.0,0.0,0.0,1.08,0.02,0.44,0.4347826086956522,0.1257338795842386,0.0,1.0,mid,4.0
lucas digne,126664.0,28.0,Aston Villa,30000000.0,30000000.0,DEF,32,2358,0,4,13,6,0.1,0.79,100,65,18,4,149,0.5,48,0.45,4,0,21,4,0,0.0,0,1.0,34.0,315.0,1.0,0.138603103589573,349.0,-0.2042021730202825,0.0812713788800323,0.2016175771081056,2.5,mid-term,0.030494086455403,6.0,10.0,1.0,0.0,0.1526717557251908,0.0,0.79,3.3206106870229006,0.0,0.1424936386768447,0.0,0.0,1.0,0.0,0.0,1.3,0.2273972602739726,6.367123287671233,0.3333333333333333,0.0182964518732418,0.0,1.0,mid,4.0
sven botman,361093.0,22.0,Newcastle United,30000000.0,37000000.0,DEF,8,414,0,0,5,0,0.0,0.0,0,12,0,0,0,0.0,0,0.0,1,0,5,1,0,0.0,0,0.0,0.0,365.0,0.0,0.2666951234767785,321.0,0.0756918955467252,0.0721848728363471,0.2828903826375412,4.3,long-term,0.1738823518722391,7.0,10.0,0.8108108108108109,0.0,0.0,0.0,0.0,2.608695652173913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.44,0.2083333333333333,0.1217176463105674,0.0,1.0,mid,4.0
dejan kulusevski,431755.0,21.0,Tottenham Hotspur,30000000.0,10000000.0,MID,32,2391,7,4,47,1,0.0,0.88,162,45,22,5,126,0.62,13,0.5,3,0,48,5,0,0.0,0,0.0,0.0,365.0,0.0,0.31546316588568,356.0,0.078321977135146,0.0424625155740221,0.3275175228132826,4.8,long-term,-0.050748314284357,7.0,10.0,3.0,0.2634880803011292,0.1505646173149309,0.1489361702127659,0.88,2.710163111668758,0.1580928481806775,0.0903387703889585,0.0,1.0,0.0,0.0,28.0,0.0,0.01,0.21,0.1886792452830188,-0.0355238199990499,0.0,1.0,mid,4.0
mathys tel,801734.0,19.0,Tottenham Hotspur,30000000.0,10000000.0,FWD,13,913,2,0,23,4,0.11,0.86,67,16,17,2,73,0.58,34,0.58,2,0,14,1,0,0.0,0,0.0,0.0,365.0,0.0,0.1602592035222239,313.0,0.0401447203234264,0.1216213699742337,0.2059876362717505,4.6,long-term,-0.3246231047137585,7.0,10.0,3.0,0.1971522453450164,0.0,0.0869565217391304,0.86,3.4501642935377874,0.0920043811610076,0.0,1.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.196078431372549,-0.2272361732996309,0.0,1.0,mid,4.0
ryan gravenberch,478573.0,21.0,Liverpool,30000000.0,40000000.0,MID,37,3168,0,4,20,9,0.06,0.83,62,69,26,10,97,0.51,48,0.62,6,1,47,11,0,0.0,0,3.0,53.0,352.0,1.0,0.1890819423418232,326.0,0.1646949996239066,0.3417378623704972,0.2300596573415739,3.8,long-term,0.0781271336459559,9.0,10.0,0.75,0.0,0.1136363636363636,0.0,0.83,2.9829545454545454,0.0,0.0681818181818181,0.0,1.0,0.0,0.0,0.0,1.2,0.2571232876712329,5.399589041095891,0.2325581395348837,0.0703144202813603,0.0,1.0,mid,4.0
noussair mazraoui,340456.0,26.0,Manchester United,30000000.0,15000000.0,DEF,37,2848,0,1,13,2,0.18,0.8,199,115,33,9,123,0.55,13,0.41,3,0,38,4,0,0.0,0,0.0,0.0,365.0,0.0,-0.0859754335091032,344.0,0.0866081606081207,-0.1045886172470765,0.0429140996405308,1.5,mid-term,-0.0309358438380189,9.0,10.0,2.0,0.0,0.0316011235955056,0.0,0.8,4.961376404494382,0.0,0.0294943820224719,0.0,0.0,1.0,0.0,0.0,2.34,0.06,1.56,0.5,-0.027842259454217,0.0,1.0,mid,4.0
manuel akanji,284730.0,27.0,Manchester City,30000000.0,20000000.0,DEF,26,2014,0,0,15,4,0.05,0.89,96,19,27,4,128,0.53,18,0.5,3,0,17,5,0,0.0,0,0.0,0.0,365.0,0.0,-0.1219648878214689,314.0,0.1286617924885018,-0.0097113573294204,0.0087304726308658,1.2,mid-term,-0.1077369495392385,10.0,10.0,1.5,0.0,0.0,0.0,0.89,2.234359483614697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0699999999999999,1.89,0.5882352941176471,-0.1077369495392385,0.0,1.0,mid,4.0
bruno guimarães,520624.0,24.0,Newcastle United,30000000.0,42100000.0,MID,38,3282,5,0,45,41,0.24,0.74,267,83,14,3,144,0.52,35,0.32,7,0,65,5,0,0.0,0,1.0,11.0,11.0,3.0,0.2334632250599512,319.0,-0.0186116940759982,0.0708091686562902,0.2590286531463614,4.3,long-term,0.1841890992987466,7.0,10.0,0.7125890736342043,0.1371115173674588,0.0,0.1111111111111111,0.74,2.7422303473491776,0.109689213893967,0.0,0.0,1.0,0.0,0.0,0.0,10.8,0.4739726027397261,11.375342465753429,0.2083333333333333,0.1289323695091226,0.0,1.0,mid,4.0
alexander isak,349066.0,22.0,Newcastle United,30000000.0,77500000.0,FWD,34,2769,23,0,99,14,0.13,0.87,132,12,22,6,151,0.5,19,0.35,1,0,27,3,0,0.0,0,0.0,0.0,365.0,0.0,0.6148999093661015,380.0,-0.038660978029936,-0.1627365763651822,0.544316050442385,3.4,long-term,0.2120754742044095,7.0,10.0,0.3870967741935484,0.7475622968580715,0.0,0.2323232323232323,0.87,1.3001083423618636,0.4983748645720477,0.0,1.0,0.0,0.0,0.0,0.0,12.87,0.02,0.44,0.2564102564102564,0.1484528319430866,0.0,1.0,mid,4.0
kiernan dewsbury-hall,475188.0,25.0,Chelsea,30000000.0,35400000.0,MID,13,259,0,1,1,0,0.0,0.0,0,8,0,0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.1217625892128037,347.0,-0.0375975813213875,-0.1354323955448187,0.0187621915470413,2.8,mid-term,0.2469659609402471,9.0,10.0,0.847457627118644,0.0,0.3474903474903475,0.0,0.0,2.77992277992278,0.0,0.3011583011583011,0.0,1.0,0.0,0.0,0.0,0.0,0.05,1.25,0.303030303030303,0.2222693648462224,0.0,1.0,mid,4.0
nicolas jackson,776890.0,22.0,Chelsea,30000000.0,37000000.0,FWD,30,2238,10,5,76,32,0.09,0.84,242,22,10,0,95,0.46,11,0.37,7,1,35,0,0,0.0,0,1.0,22.0,218.0,1.0,0.4445947263895877,372.0,0.0650788112662289,0.0457853352612582,0.4227048199612229,2.1,mid-term,0.3724528144468147,9.0,10.0,0.8108108108108109,0.4021447721179624,0.2010723860589812,0.131578947368421,0.84,1.28686327077748,0.2680965147453083,0.1340482573726541,1.0,0.0,0.0,0.0,50.0,6.84,0.2205479452054795,4.852054794520549,0.3846153846153846,0.3352075330021332,0.0,1.0,mid,4.0
eddie nketiah,340324.0,25.0,Crystal Palace,30000000.0,29700000.0,FWD,29,1026,3,0,43,1,0.0,0.87,111,15,18,8,82,0.49,30,0.56,4,1,0,0,0,0.0,0,1.0,20.0,28.0,2.0,0.1907912202453863,328.0,-0.1176296792718636,-0.0507235347185122,0.2318555524734687,4.5,long-term,0.0388487710438525,5.0,10.0,1.0101010101010102,0.2631578947368421,0.0,0.0697674418604651,0.87,3.596491228070175,0.2280701754385964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4146575342465753,10.366438356164382,0.2,0.0194243855219262,0.0,1.0,mid,4.0
