Name,season,market_val,ID,Age,OVA,performance_score,physical_index,technical_index,avg_sentiment,availability_score,injury_risk_score,is_peak_age,age_peak_diff,is_left_footed,contract_value_proxy,sentiment_performance_index,pos_defender,pos_forward,pos_goalkeeper,pos_midfielder,pos_other,log_market_val
Eduardo,2017,400000,163873,36,72,37.6,51.5,28.33,0.0,0.628,59.0,0,10,0,144.0,37.6,False,False,True,False,False,12.899222326086994
Eduardo,2018,400000,163873,36,72,37.6,51.5,28.33,0.0,0.628,59.0,0,10,0,144.0,37.6,False,False,True,False,False,12.899222326086994
Eduardo,2019,400000,163873,36,72,37.6,51.5,28.33,0.0,0.628,59.0,0,10,0,144.0,37.6,False,False,True,False,False,12.899222326086994
Eduardo,2020,400000,163873,36,72,37.6,51.5,28.33,0.0,0.628,59.0,0,10,0,144.0,37.6,False,False,True,False,False,12.899222326086994
Charles,2013,400000,164029,35,78,51.94,68.75,78.0,-0.151,0.936,23.7,0,9,0,234.0,51.156,False,True,False,False,False,12.899222326086994
Charles,2015,400000,164029,35,78,51.94,68.75,78.0,-0.151,0.936,23.7,0,9,0,234.0,51.156,False,True,False,False,False,12.899222326086994
Charles,2017,400000,164029,35,78,51.94,68.75,78.0,-0.151,0.936,23.7,0,9,0,234.0,51.156,False,True,False,False,False,12.899222326086994
Charles,2020,400000,164029,35,78,51.94,68.75,78.0,-0.151,0.936,23.7,0,9,0,234.0,51.156,False,True,False,False,False,12.899222326086994
Charles,2021,400000,164029,35,78,51.94,68.75,78.0,-0.151,0.936,23.7,0,9,0,234.0,51.156,False,True,False,False,False,12.899222326086994
Filipe Luís,2010,1500000,164169,32,85,56.22,76.75,74.33,0.0,0.92,23.7,0,6,1,340.0,56.22,True,False,False,False,False,14.220976332738882
Filipe Luís,2014,1500000,164169,32,85,56.22,76.75,74.33,0.0,0.92,23.7,0,6,1,340.0,56.22,True,False,False,False,False,14.220976332738882
Filipe Luís,2015,1500000,164169,32,85,56.22,76.75,74.33,0.0,0.92,23.7,0,6,1,340.0,56.22,True,False,False,False,False,14.220976332738882
Filipe Luís,2019,1500000,164169,32,85,56.22,76.75,74.33,0.0,0.92,23.7,0,6,1,340.0,56.22,True,False,False,False,False,14.220976332738882
Thiago Silva,2012,3000000,164240,35,85,54.06,75.0,77.33,0.334,0.927,21.7,0,9,0,85.0,55.866,True,False,False,False,False,14.914123179965662
Thiago Silva,2020,3000000,164240,35,85,54.06,75.0,77.33,0.334,0.927,21.7,0,9,0,85.0,55.866,True,False,False,False,False,14.914123179965662
André Santos,2010,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
André Santos,2012,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
André Santos,2013,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
André Santos,2014,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
André Santos,2016,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
André Santos,2018,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
André Santos,2020,200000,164299,30,75,51.44,70.5,77.33,0.0,0.961,43.2,0,4,1,150.0,51.44,False,False,False,True,False,12.206077645517674
Xisco,2009,100000,164471,34,71,45.76,66.0,70.0,0.0,0.935,32.1,0,8,0,71.0,45.76,False,True,False,False,False,11.51293546492023
Xisco,2010,100000,164471,34,71,45.76,66.0,70.0,0.0,0.935,32.1,0,8,0,71.0,45.76,False,True,False,False,False,11.51293546492023
Xisco,2012,100000,164471,34,71,45.76,66.0,70.0,0.0,0.935,32.1,0,8,0,71.0,45.76,False,True,False,False,False,11.51293546492023
Xisco,2014,100000,164471,34,71,45.76,66.0,70.0,0.0,0.935,32.1,0,8,0,71.0,45.76,False,True,False,False,False,11.51293546492023
Xisco,2019,100000,164471,34,71,45.76,66.0,70.0,0.0,0.935,32.1,0,8,0,71.0,45.76,False,True,False,False,False,11.51293546492023
Bruno Gama,2009,500000,164852,29,74,51.28,64.25,61.33,0.0,0.864,86.6,0,3,0,0.0,51.28,False,False,False,True,False,13.122365377402328
Bruno Gama,2011,500000,164852,29,74,51.28,64.25,61.33,0.0,0.864,86.6,0,3,0,0.0,51.28,False,False,False,True,False,13.122365377402328
Bruno Gama,2016,500000,164852,29,74,51.28,64.25,61.33,0.0,0.864,86.6,0,3,0,0.0,51.28,False,False,False,True,False,13.122365377402328
Bruno Gama,2017,500000,164852,29,74,51.28,64.25,61.33,0.0,0.864,86.6,0,3,0,0.0,51.28,False,False,False,True,False,13.122365377402328
Nuno Mendes,2019,40000000,164945,28,71,39.88,73.25,59.0,0.0,0.903,43.1,1,2,0,284.0,39.88,True,False,False,False,False,17.50439003707821
Nuno Mendes,2021,40000000,164945,28,71,39.88,73.25,59.0,0.0,0.903,43.1,1,2,0,284.0,39.88,True,False,False,False,False,17.50439003707821
Diego Alves,2011,1500000,165580,31,82,43.66,65.25,27.67,0.0,0.899,75.2,0,5,1,656.0,43.66,False,False,True,False,False,14.220976332738882
Diego Alves,2017,1500000,165580,31,82,43.66,65.25,27.67,0.0,0.899,75.2,0,5,1,656.0,43.66,False,False,True,False,False,14.220976332738882
Cássio,2009,2000000,165769,39,74,37.42,49.5,29.33,0.0,0.977,25.2,0,13,0,222.0,37.42,False,False,True,False,False,14.508658238524095
Cássio,2011,2000000,165769,39,74,37.42,49.5,29.33,0.0,0.977,25.2,0,13,0,222.0,37.42,False,False,True,False,False,14.508658238524095
Cássio,2013,100000,165769,39,74,37.42,49.5,29.33,0.0,0.977,25.2,0,13,0,222.0,37.42,False,False,True,False,False,11.51293546492023
Cássio,2014,100000,165769,39,74,37.42,49.5,29.33,0.0,0.977,25.2,0,13,0,222.0,37.42,False,False,True,False,False,11.51293546492023
Cássio,2018,100000,165769,39,74,37.42,49.5,29.33,0.0,0.977,25.2,0,13,0,222.0,37.42,False,False,True,False,False,11.51293546492023
Jonathan,2011,200000,165816,28,73,50.7,73.5,66.67,0.0,0.889,41.0,1,2,0,292.0,50.7,False,True,False,False,False,12.206077645517674
Jonathan,2012,200000,165816,28,73,50.7,73.5,66.67,0.0,0.889,41.0,1,2,0,292.0,50.7,False,True,False,False,False,12.206077645517674
Jonathan,2015,200000,165816,28,73,50.7,73.5,66.67,0.0,0.889,41.0,1,2,0,292.0,50.7,False,True,False,False,False,12.206077645517674
Danilo,2011,600000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,13.304686600863562
Danilo,2015,20000000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,16.811242881518265
Danilo,2017,20000000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,16.811242881518265
Danilo,2018,600000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,13.304686600863562
Danilo,2019,20000000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,16.811242881518265
Danilo,2020,4200000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,15.250595321348806
Danilo,2021,600000,166072,36,74,43.7,54.75,66.33,0.0,0.66,31.5,0,10,0,148.0,43.7,True,False,False,False,False,13.304686600863562
Bebé,2010,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2011,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2012,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2013,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2014,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2015,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2016,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2017,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Bebé,2018,800000,166074,29,72,49.8,79.0,71.33,0.718,0.865,200.3,0,3,0,216.0,53.376,False,False,False,True,False,13.592368256649284
Ari,2009,400000,168444,31,77,52.22,82.0,75.0,0.25,0.848,51.9,0,5,0,308.0,53.525,False,True,False,False,False,12.899222326086994
Jardel,2010,300000,168530,34,75,44.18,60.5,67.33,0.0,0.875,30.9,0,8,0,750.0,44.18,True,False,False,False,False,12.611541086966115
Jardel,2021,300000,168530,34,75,44.18,60.5,67.33,0.0,0.875,30.9,0,8,0,750.0,44.18,True,False,False,False,False,12.611541086966115
David Silva,2010,5000000,168542,34,86,58.22,62.0,72.33,-0.293,0.92,20.9,0,8,1,172.0,56.514,False,False,False,True,False,15.424948670398354
David Silva,2020,5000000,168542,34,86,58.22,62.0,72.33,-0.293,0.92,20.9,0,8,1,172.0,56.514,False,False,False,True,False,15.424948670398354
Rafinha,2010,1000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,13.815511557963774
Rafinha,2011,1000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,13.815511557963774
Rafinha,2013,12000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,16.300417291085605
Rafinha,2014,12000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,16.300417291085605
Rafinha,2017,12000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,16.300417291085605
Rafinha,2018,12000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,16.300417291085605
Rafinha,2019,12000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,16.300417291085605
Rafinha,2020,12000000,168607,34,79,52.24,65.0,59.67,0.0,0.739,29.7,0,8,0,158.0,52.24,True,False,False,False,False,16.300417291085605
Miranda,2011,1000000,168609,35,80,50.42,72.5,77.33,0.0,0.934,19.5,0,9,0,160.0,50.42,True,False,False,False,False,13.815511557963774
Miranda,2015,1000000,168609,35,80,50.42,72.5,77.33,0.0,0.934,19.5,0,9,0,160.0,50.42,True,False,False,False,False,13.815511557963774
Miranda,2016,1000000,168609,35,80,50.42,72.5,77.33,0.0,0.934,19.5,0,9,0,160.0,50.42,True,False,False,False,False,13.815511557963774
Miranda,2019,1000000,168609,35,80,50.42,72.5,77.33,0.0,0.934,19.5,0,9,0,160.0,50.42,True,False,False,False,False,13.815511557963774
Zeca,2010,1500000,168621,31,76,51.48,75.75,68.0,0.497,0.818,89.7,0,5,0,456.0,54.039,False,False,False,True,False,14.220976332738882
Zeca,2011,1500000,168621,31,76,51.48,75.75,68.0,0.497,0.818,89.7,0,5,0,456.0,54.039,False,False,False,True,False,14.220976332738882
Ahmed Hassan,2012,3400000,168898,37,64,42.78,66.5,59.33,0.318,0.911,26.3,0,11,0,256.0,44.14,False,False,False,True,False,15.039286283703994
Ahmed Hassan,2015,3400000,168898,37,64,42.78,66.5,59.33,0.318,0.911,26.3,0,11,0,256.0,44.14,False,False,False,True,False,15.039286283703994
Ahmed Hassan,2018,3400000,168898,37,64,42.78,66.5,59.33,0.318,0.911,26.3,0,11,0,256.0,44.14,False,False,False,True,False,15.039286283703994
Ahmed Hassan,2019,3400000,168898,37,64,42.78,66.5,59.33,0.318,0.911,26.3,0,11,0,256.0,44.14,False,False,False,True,False,15.039286283703994
Ahmed Hassan,2020,3400000,168898,37,64,42.78,66.5,59.33,0.318,0.911,26.3,0,11,0,256.0,44.14,False,False,False,True,False,15.039286283703994
Renato Augusto,2012,5000000,169195,32,83,56.48,71.5,77.0,0.0,0.628,82.6,0,6,0,415.0,56.48,False,False,False,True,False,15.424948670398354
Ukra,2010,250000,169941,32,69,48.58,63.75,67.0,0.0,0.989,25.5,0,6,0,207.0,48.58,False,True,False,False,False,12.429220196836383
Ukra,2012,250000,169941,32,69,48.58,63.75,67.0,0.0,0.989,25.5,0,6,0,207.0,48.58,False,True,False,False,False,12.429220196836383
Ukra,2013,250000,169941,32,69,48.58,63.75,67.0,0.0,0.989,25.5,0,6,0,207.0,48.58,False,True,False,False,False,12.429220196836383
Ukra,2016,250000,169941,32,69,48.58,63.75,67.0,0.0,0.989,25.5,0,6,0,207.0,48.58,False,True,False,False,False,12.429220196836383
Ukra,2018,250000,169941,32,69,48.58,63.75,67.0,0.0,0.989,25.5,0,6,0,207.0,48.58,False,True,False,False,False,12.429220196836383
Ukra,2021,250000,169941,32,69,48.58,63.75,67.0,0.0,0.989,25.5,0,6,0,207.0,48.58,False,True,False,False,False,12.429220196836383
David Rodríguez,2009,150000,170569,33,67,45.6,68.5,64.0,0.0,0.995,12.0,0,7,0,67.0,45.6,False,True,False,False,False,11.918397239722838
David Rodríguez,2010,150000,170569,33,67,45.6,68.5,64.0,0.0,0.995,12.0,0,7,0,67.0,45.6,False,True,False,False,False,11.918397239722838
David Rodríguez,2012,150000,170569,33,67,45.6,68.5,64.0,0.0,0.995,12.0,0,7,0,67.0,45.6,False,True,False,False,False,11.918397239722838
David Rodríguez,2013,150000,170569,33,67,45.6,68.5,64.0,0.0,0.995,12.0,0,7,0,67.0,45.6,False,True,False,False,False,11.918397239722838
David Rodríguez,2019,150000,170569,33,67,45.6,68.5,64.0,0.0,0.995,12.0,0,7,0,67.0,45.6,False,True,False,False,False,11.918397239722838
Gervinho,2009,1500000,170733,33,78,53.42,68.75,68.33,0.12,0.863,40.7,0,7,0,234.0,54.061,False,True,False,False,False,14.220976332738882
Gervinho,2011,1500000,170733,33,78,53.42,68.75,68.33,0.12,0.863,40.7,0,7,0,234.0,54.061,False,True,False,False,False,14.220976332738882
Gervinho,2013,1500000,170733,33,78,53.42,68.75,68.33,0.12,0.863,40.7,0,7,0,234.0,54.061,False,True,False,False,False,14.220976332738882
Gervinho,2015,1500000,170733,33,78,53.42,68.75,68.33,0.12,0.863,40.7,0,7,0,234.0,54.061,False,True,False,False,False,14.220976332738882
Gervinho,2018,1500000,170733,33,78,53.42,68.75,68.33,0.12,0.863,40.7,0,7,0,234.0,54.061,False,True,False,False,False,14.220976332738882
Javi Moyano,2020,100000,170941,34,71,46.22,72.25,62.67,0.0,0.98,22.2,0,8,0,426.0,46.22,True,False,False,False,False,11.51293546492023
Mario Suárez,2010,300000,171018,33,74,48.38,62.5,74.33,0.0,0.967,36.5,0,7,0,222.0,48.38,False,False,False,True,False,12.611541086966115
Mario Suárez,2015,300000,171018,33,74,48.38,62.5,74.33,0.0,0.967,36.5,0,7,0,222.0,48.38,False,False,False,True,False,12.611541086966115
Mario Suárez,2016,300000,171018,33,74,48.38,62.5,74.33,0.0,0.967,36.5,0,7,0,222.0,48.38,False,False,False,True,False,12.611541086966115
Mario Suárez,2017,300000,171018,33,74,48.38,62.5,74.33,0.0,0.967,36.5,0,7,0,222.0,48.38,False,False,False,True,False,12.611541086966115
Mario Suárez,2018,300000,171018,33,74,48.38,62.5,74.33,0.0,0.967,36.5,0,7,0,222.0,48.38,False,False,False,True,False,12.611541086966115
Aythami Artiles,2009,100000,171189,34,68,43.04,66.5,59.67,0.0,0.96,36.0,0,8,0,136.0,43.04,True,False,False,False,False,11.51293546492023
Aythami Artiles,2010,100000,171189,34,68,43.04,66.5,59.67,0.0,0.96,36.0,0,8,0,136.0,43.04,True,False,False,False,False,11.51293546492023
Aythami Artiles,2017,100000,171189,34,68,43.04,66.5,59.67,0.0,0.96,36.0,0,8,0,136.0,43.04,True,False,False,False,False,11.51293546492023
Raúl García,2011,2500000,171579,33,80,53.54,74.25,86.0,0.0,0.912,35.7,0,7,0,480.0,53.54,False,False,False,True,False,14.731801689838349
Raúl García,2012,2500000,171579,33,80,53.54,74.25,86.0,0.0,0.912,35.7,0,7,0,480.0,53.54,False,False,False,True,False,14.731801689838349
Raúl García,2015,2500000,171579,33,80,53.54,74.25,86.0,0.0,0.912,35.7,0,7,0,480.0,53.54,False,False,False,True,False,14.731801689838349
Fábio Coentrão,2009,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2011,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2015,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2016,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2017,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2018,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2019,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
Fábio Coentrão,2020,400000,171688,30,77,52.66,76.0,70.0,0.0,0.94,17.9,0,4,1,77.0,52.66,False,False,False,True,False,12.899222326086994
José Fonte,2016,1500000,171791,36,78,46.02,61.5,62.33,0.692,0.967,49.3,0,10,0,234.0,49.205,True,False,False,False,False,14.220976332738882
José Fonte,2017,1500000,171791,36,78,46.02,61.5,62.33,0.692,0.967,49.3,0,10,0,234.0,49.205,True,False,False,False,False,14.220976332738882
José Fonte,2018,1500000,171791,36,78,46.02,61.5,62.33,0.692,0.967,49.3,0,10,0,234.0,49.205,True,False,False,False,False,14.220976332738882
Naldo,2012,900000,171919,36,77,48.7,55.0,82.33,0.0,0.779,36.3,0,10,0,77.0,48.7,True,False,False,False,False,13.710151153416941
Naldo,2013,900000,171919,36,77,48.7,55.0,82.33,0.0,0.779,36.3,0,10,0,77.0,48.7,True,False,False,False,False,13.710151153416941
Naldo,2014,900000,171919,36,77,48.7,55.0,82.33,0.0,0.779,36.3,0,10,0,77.0,48.7,True,False,False,False,False,13.710151153416941
Naldo,2015,900000,171919,36,77,48.7,55.0,82.33,0.0,0.779,36.3,0,10,0,77.0,48.7,True,False,False,False,False,13.710151153416941
Naldo,2016,900000,171919,36,77,48.7,55.0,82.33,0.0,0.779,36.3,0,10,0,77.0,48.7,True,False,False,False,False,13.710151153416941
Naldo,2017,900000,171919,36,77,48.7,55.0,82.33,0.0,0.779,36.3,0,10,0,77.0,48.7,True,False,False,False,False,13.710151153416941
Juan Carlos,2010,150000,171992,31,65,35.32,55.5,29.67,0.0,0.967,24.5,0,5,0,130.0,35.32,False,False,True,False,False,11.918397239722838
Juan Carlos,2011,150000,171992,31,65,35.32,55.5,29.67,0.0,0.967,24.5,0,5,0,130.0,35.32,False,False,True,False,False,11.918397239722838
Juan Carlos,2015,150000,171992,31,65,35.32,55.5,29.67,0.0,0.967,24.5,0,5,0,130.0,35.32,False,False,True,False,False,11.918397239722838
Coke,2011,800000,172316,33,75,50.28,68.75,75.33,-0.108,0.917,46.4,0,7,0,300.0,49.737,True,False,False,False,False,13.592368256649284
Coke,2016,800000,172316,33,75,50.28,68.75,75.33,-0.108,0.917,46.4,0,7,0,300.0,49.737,True,False,False,False,False,13.592368256649284
Coke,2017,800000,172316,33,75,50.28,68.75,75.33,-0.108,0.917,46.4,0,7,0,300.0,49.737,True,False,False,False,False,13.592368256649284
Coke,2018,800000,172316,33,75,50.28,68.75,75.33,-0.108,0.917,46.4,0,7,0,300.0,49.737,True,False,False,False,False,13.592368256649284
José Crespo,2009,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
José Crespo,2010,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
José Crespo,2011,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
José Crespo,2012,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
José Crespo,2013,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
José Crespo,2014,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
José Crespo,2015,600000,172685,33,73,46.78,73.0,60.0,0.0,0.862,40.9,0,7,0,365.0,46.78,True,False,False,False,False,13.304686600863562
Manolo Reina,2011,200000,173178,35,71,37.82,57.25,30.67,0.0,0.975,110.0,0,9,0,355.0,37.82,False,False,True,False,False,12.206077645517674
Joselu,2011,200000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,12.206077645517674
Joselu,2012,6000000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,15.607270193858982
Joselu,2013,200000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,12.206077645517674
Joselu,2014,6000000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,15.607270193858982
Joselu,2015,6000000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,15.607270193858982
Joselu,2016,6000000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,15.607270193858982
Joselu,2017,6000000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,15.607270193858982
Joselu,2019,6000000,173608,30,76,50.36,68.75,77.67,0.0,0.944,25.0,0,4,0,228.0,50.36,False,True,False,False,False,15.607270193858982
Adrián López,2009,700000,173818,32,75,51.52,65.25,74.33,0.0,0.896,46.4,0,6,0,150.0,51.52,False,True,False,False,False,13.45883704259595
Adrián López,2011,700000,173818,32,75,51.52,65.25,74.33,0.0,0.896,46.4,0,6,0,150.0,51.52,False,True,False,False,False,13.45883704259595
